geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
02020001300,02020001300,Census Tract 13; Anchorage Municipality; Alaska,1972,1459,711,Anchorage municipality,Alaska,144963,0.6097780308538128,0.29419725565413235,02020,1972,1459,711,0.010074,0.006117034968,0.003246721792,0.8121245532995651,0.72947716435377985,0.8561802538087403,-0.23133821768732316,-0.3708448308808509,-0.16797834982934234,-4.595748376224688,-7.367176709451161,-3.3370458032685275,-233.05012049820937,-373.5890826293691,-169.22138961807948,0.7953987515458151,0.706826577885902,0.8429886516425332,-0.25723104047693474,-0.4147741911332357,-0.1862555896233428,-5.110133329479871,-8.2398742173111,-3.700140133054876,-259.134550176464,-417.8435201476217,-233.05012049820937,-0.514384953255183,-0.8726975078599386,-0.36309432978634826,-26.084429678254715,-44.254437518252466,-18.412491368476076,0.8786265844947583,0.8407861209467402,0.9177556169407328,-0.13813993071361003,-0.18936311516891136,-0.08961468776777698,-0.6543643062307486,-0.8970068454724491,-0.42450182714236046,-44.850192339324785,-61.48093526199103,-29.095395965891736,0.8673308089280749,0.8263310794677552,0.9099127620790386,-0.15296261784576703,-0.2101686900656163,-0.09900645608610124,-0.7245788874282599,-0.9955621691408784,-0.468990324625693,-49.662706472122,-68.23592660321304,-32.1446418523436,-0.07021458119751134,-0.09855532366842924,-0.04448849748333255,-4.8125141327972125,-6.754991341222017,-3.0492458864518546,0.8407861209467402,0.8042045540191303,0.9177556169407328,-0.18936311516891136,-0.2434647317058244,-0.08961468776777698,-0.8235803067648634,-1.0588796991739982,-0.38975326307126634,-115.83407971376418,-148.9282277319266,-54.81761787218936,0.8263310794677552,-0.2101686900656163,-0.9140681599065018,0.7868703497939211,-0.2708573912613391,-1.1780161790513637,0.9099127620790386,-0.09900645608610124,-0.4306000532488071,-128.56092263101291,-165.68441336868688,-60.56259539364376,-0.09048785314163844,-0.11913647987736552,-0.04084679017754078,-12.726842917248725,-16.75618563676027,-5.7449775214544,0.062
02020001802,02020001802,Census Tract 18.02; Anchorage Municipality; Alaska,3248,1881,591,Anchorage municipality,Alaska,157197,0.6700895054090691,0.25804606324138313,02020,3248,1881,591,0.010074,0.006117034968,0.003246721792,0.7923738967922427,0.7027562447831414,0.8405954701112912,-0.2620304682527876,-0.422968500704797,-0.18963286807577528,-8.573729155956034,-13.839678227973206,-6.20485419420893,-263.9694937178582,-426.0984676100125,-191.036151299536,0.7741465383145641,0.6783989777710313,0.8261249713832892,-0.2917451031650332,-0.47405882491985907,-0.2104706123645785,-9.5460024698362,-15.51137162008416,-6.88667252222456,-293.90401692845444,-477.56686022426607,-263.9694937178582,-0.9722733138801658,-1.6716933921109547,-0.6818183280156305,-29.93452321059624,-51.46839261425353,-20.991943596540345,0.8652784170496204,0.8237115078443271,0.90848406743407,-0.15569738051452386,-0.21401727483087388,-0.10073476888197752,-0.9508569332330568,-1.3070214086588183,-0.6151956641307971,-50.55060782738208,-69.48545500578513,-32.70577693411999,0.8528476521378127,0.807890770651097,0.8998063356954307,-0.1725423614561453,-0.23779109296430984,-0.11135025430459206,-1.0537306416126615,-1.4522101056484291,-0.6800253220246618,-56.01970449828079,-77.20415234707227,-36.15232971954608,-0.10287370837960463,-0.145188696989611,-0.06482965789386474,-5.469096670898704,-7.718697341287135,-3.4465527854260896,0.8237115078443271,0.7837372877825974,0.90848406743407,-0.21401727483087388,-0.2759377607632625,-0.10073476888197752,-0.7737083319528444,-0.9975612705640724,-0.3641730793129728,-130.9151153896522,-168.79209315804948,-61.619810374445485,0.807890770651097,-0.23779109296430984,-0.8596546705682987,0.7648698827032273,-0.3074119175221914,-1.111345624396337,0.8998063356954307,-0.11135025430459206,-0.4025498389726373,-145.45764307416223,-188.04494490631765,-68.1133399276882,-0.08594633861545431,-0.11378435383226482,-0.03837675965966447,-14.542527684510036,-19.25285174826816,-6.49352955324272,0.7261
02020002201,02020002201,Census Tract 22.01; Anchorage Municipality; Alaska,3665,2464,1040,Anchorage municipality,Alaska,131047,0.6424276790905904,0.2627058931759578,02020,3665,2464,1040,0.010074,0.006117034968,0.003246721792,0.8013721785559279,0.7148880540445838,0.8477078896985176,-0.24785964219771053,-0.3988204087931721,-0.17965163725873093,-9.151277900106532,-14.724932065338557,-6.632955826073429,-249.6938035499736,-401.7716798182416,-180.98105937444555,0.7838224295718403,0.6912924981107368,0.8338171965384693,-0.275799163525144,-0.4465656762266962,-0.19930364131541825,-10.182838834336184,-16.487745110757857,-7.358531594771234,-277.8400773352301,-449.8702622307737,-249.6938035499736,-1.0315609342296508,-1.7628130454193016,-0.725575768697805,-28.146273785256504,-48.0985824125321,-19.797428886706825,0.8713751844279883,0.8314992925214899,0.9127247732467274,-0.1476112906020465,-0.20264684407311775,-0.095620530209582,-1.1808788842753282,-1.6211590465401835,-0.764956830654125,-47.92527939429091,-65.79379247322174,-31.045325919404423,0.8594600739575438,0.816296759466592,0.90442763152768,-0.16352118068185997,-0.2250446769547985,-0.1056716592248376,-1.308156771825569,-1.8003399736605223,-0.8453650837683203,-53.090778077336424,-73.06574568427445,-34.30864788020781,-0.12727788755024116,-0.17918092712033862,-0.0804082531141953,-5.165498683045501,-7.271953211052703,-3.2633219608033808,0.8314992925214899,0.7930591088155012,0.9127247732467274,-0.20264684407311775,-0.26094005968052236,-0.095620530209582,-1.289181744604109,-1.6600266484024726,-0.6083106920287421,-123.95978313501048,-159.6179469617762,-58.49141269507136,0.816296759466592,-0.2250446769547985,-1.4316704046265567,0.7748829648835679,-0.29051746562819025,-1.8481897159048728,0.90442763152768,-0.1056716592248376,-0.6722531239891077,-137.6606158294766,-177.71054960623778,-64.63972346049113,-0.14248866002244776,-0.1881630675024002,-0.06394243196036564,-13.70083269446613,-18.092602644461557,-6.148310765419774,0.5015
02020002302,02020002302,Census Tract 23.02; Anchorage Municipality; Alaska,3555,2297,886,Anchorage municipality,Alaska,186779,0.6749338824769068,0.2630621747199265,02020,3555,2297,886,0.010074,0.006117034968,0.003246721792,0.7908084692649312,0.7006529024284924,0.8393560366690287,-0.26452869293308856,-0.4272402162810686,-0.1913895371128614,-9.473584597021205,-15.300783772489048,-6.854246889890502,-266.4862052607934,-430.4017938815485,-192.80581968749652,0.7724643456298971,0.676165826881453,0.8247851633831925,-0.29455813159190103,-0.47892715106899714,-0.21243694042469485,-10.549030985769962,-17.15185158613457,-7.608019018015426,-296.7378617656811,-482.47121198690775,-266.4862052607934,-1.075446388748757,-1.8510678136455212,-0.7537721281249246,-30.251656504887684,-52.069418105359254,-21.203154096341056,0.8642150965662906,0.822355168865658,0.9077434285788412,-0.15711933750429907,-0.2160195957415604,-0.10163287170868898,-1.1717520188145052,-1.6110136500972758,-0.7579494955502435,-51.01227770198107,-70.13555289931544,-32.997365936014084,0.8516948739328091,0.8064275741086455,0.8989994477983746,-0.1741294101987173,-0.24003696315234815,-0.112347735528618,-1.298608377404489,-1.790128450332672,-0.8378579492883506,-56.53497507202825,-77.93332391522299,-36.47618412226167,-0.1268563585899838,-0.17911480023539617,-0.07990845373810707,-5.522697370047183,-7.797771015907538,-3.478818186247586,0.822355168865658,0.7821160816904352,0.9077434285788412,-0.2160195957415604,-0.2785825830849034,-0.10163287170868898,-1.1707598869389728,-1.5098320703546215,-0.5508189615043132,-132.13994209243486,-170.40994022061193,-62.169183014030835,0.8064275741086455,-0.24003696315234815,-1.3009266445328809,0.7631296672744876,-0.3103932960324989,-1.682236368057924,0.8989994477983746,-0.112347735528618,-0.6088902337484965,-146.83144972154412,-189.86866456635713,-68.72350268041721,-0.13016675759390806,-0.17240429770330223,-0.05807127224418329,-14.691507629109262,-19.458724345745175,-6.554319666386376,0.6091
02020980100,02020980100,Census Tract 9801; Anchorage Municipality; Alaska,3416,567,199,Anchorage municipality,Alaska,1478752,0.7128761477630008,0.2976302655240979,02020,3416,567,199,0.010074,0.006117034968,0.003246721792,0.7786541740307182,0.6843953093053854,0.829711509545872,-0.2842671796434107,-0.461143854149047,-0.20523819242586183,-9.78242505135789,-15.869243845758662,-7.0628175845016195,-286.3707567727719,-464.55631866975006,-206.75695504981323,0.759414836529893,0.6589276422716932,0.8143663610617318,-0.3168033489699103,-0.5176173161478536,-0.22794855953559773,-10.902085218578147,-17.8126528952558,-7.844344542409665,-319.1476937522877,-521.4476842873478,-286.3707567727719,-1.1196601672202569,-1.943409049497136,-0.7815269579080457,-32.77693697951572,-56.891365617597664,-22.87842382634794,0.8559319977363549,0.8118089718176374,0.9019634218995782,-0.16831711239287156,-0.23181688638030631,-0.1086924100469086,-0.3098535004499788,-0.42674967914548767,-0.2000909072558769,-54.64788367724494,-75.26449367645284,-35.28940163242979,0.842719781368899,0.795058767904228,0.8927046935087514,-0.1866340652115912,-0.2577686585810459,-0.12019126511985433,-0.34357301873169666,-0.474524069669194,-0.22125904901440988,-60.594888665202234,-83.69031211096896,-39.02275996726805,-0.03371951828171787,-0.04777439052370635,-0.02116814175853298,-5.947004987957297,-8.425818434516112,-3.73335833483827,0.8118089718176374,0.7695338742257846,0.9019634218995782,-0.23181688638030631,-0.29948795432310715,-0.1086924100469086,-0.28218836803208214,-0.36456367952875746,-0.13231017932961375,-141.80320001612168,-183.19782890892333,-66.48752730131345,0.795058767904228,-0.2577686585810459,-0.3137791997407475,0.7496361405214536,-0.3339805086030019,-0.4065511195012425,0.8927046935087514,-0.12019126511985433,-0.14630762014567522,-157.67798981947112,-204.29704497549875,-73.52141715863077,-0.03159083170866539,-0.04198743997248505,-0.01399744081606146,-15.874789803349442,-21.0992160665754,-7.0338898573173205,0.2224
02020000206,02020000206,Census Tract 2.06; Anchorage Municipality; Alaska,1951,1434,669,Anchorage municipality,Alaska,270290,0.8367192605423731,0.1354836632707355,02020,1951,1434,669,0.010074,0.006117034968,0.003246721792,0.7402676298796941,0.6339101735189745,0.7989963925770364,-0.35086279561152334,-0.5775105713302888,-0.25157010631131677,-6.895988607634439,-11.350608757879174,-4.9444529566623805,-353.4591802990486,-581.784149558133,-253.43172509802056,0.7183360050550787,0.605662233718689,0.7812666759344358,-0.3921061912013232,-0.6510852820723646,-0.2799726787321982,-7.706601729586315,-12.79667363974575,-5.50268773758447,-395.007777016213,-655.9033131597001,-353.4591802990486,-0.8106131219518762,-1.446064881866576,-0.5582347809220893,-41.54859671716434,-74.1191636015672,-28.61275145679597,0.82944453254919,0.7783184030250007,0.8833524300616264,-0.2056261277973946,-0.28482121984192454,-0.13205099795812608,-0.957353930398358,-1.326070364682402,-0.6148029108090776,-66.7610830124378,-92.47352612847992,-42.87328527259955,0.8140781223872492,0.759054622210461,0.8724637849718656,-0.22838333631610547,-0.31742824658372565,-0.14617937984927026,-1.0633069201942342,-1.4778821288013353,-0.680581817792061,-74.14971549471647,-103.06012055797318,-47.46037780976715,-0.1059529897958762,-0.15181176411893316,-0.06577890698298339,-7.388632482278674,-10.586594429493246,-4.5870925371676,0.7783184030250007,0.7298572470614076,0.8833524300616264,-0.28482121984192454,-0.3701309455051057,-0.13205099795812608,-1.165572850777582,-1.5146855334473412,-0.5403918227142639,-174.2261361401468,-226.4103936393634,-80.77605720691538,0.759054622210461,-0.31742824658372565,-1.2990104687188126,0.7072316975078535,-0.41396377385771144,-1.6940624588356468,0.8724637849718656,-0.14617937984927026,-0.5982093489746838,-194.17196841835764,-253.2230880172865,-89.41843781385408,-0.13343761794123066,-0.17937692538830552,-0.05781752626041991,-19.94583227821086,-26.812694377923098,-8.642380606938701,0.0393
02020000201,02020000201,Census Tract 2.01; Anchorage Municipality; Alaska,3174,1618,543,Anchorage municipality,Alaska,187059,0.7438164937026763,0.22502590862632815,02020,3174,1618,543,0.010074,0.006117034968,0.003246721792,0.7688812568794006,0.6714175504602411,0.8219288855173443,-0.30059094437888023,-0.48938614922193097,-0.2166502694093454,-9.611358173237592,-15.64806143748874,-6.927365499730412,-302.81531736728397,-493.0076067261732,-218.25348140297453,0.7489368532040855,0.6451964337189238,0.8059677563522615,-0.3352260550696918,-0.5499155725892378,-0.2407444244741393,-10.718811542822566,-17.58348224400988,-7.697773120251969,-337.70672787720747,-553.9849478263982,-302.81531736728397,-1.1074533695849738,-1.93542080652114,-0.7704076205215573,-34.89141050992356,-60.977341100224955,-24.272451812273385,0.8492362738898684,0.8033091772080341,0.8972773193310708,-0.177528599219589,-0.2448507105017532,-0.11448264483661529,-0.9325925023553686,-1.28624873859267,-0.6013997558352792,-57.63859717894738,-79.49621375727256,-37.16932977968351,0.8354710193293372,0.7859067182779839,0.8876042216096853,-0.196929608405491,-0.27241564010436287,-0.12662826026951857,-1.0345098034800169,-1.431052712647295,-0.6652030525379516,-63.93756511001341,-88.44577952084641,-41.11267321000937,-0.10191730112464824,-0.14480397405462497,-0.06380329670267249,-6.298967931066023,-8.949565763573855,-3.9433434303258648,0.8033091772080341,0.7594235847930766,0.8972773193310708,-0.2448507105017532,-0.3167881799094695,-0.11448264483661529,-0.813283874436826,-1.052227775057728,-0.38025982754022225,-149.77603580788693,-193.78043739553004,-70.02943416947002,0.7859067182779839,-0.27241564010436287,-0.9048421660172306,0.7388095296055606,-0.35352883243653493,-1.1742636890042997,0.8876042216096853,-0.12662826026951857,-0.420602096331068,-166.63759963484907,-216.25482302104967,-77.45894960056502,-0.09155829158040452,-0.12203591394657164,-0.04034226879084579,-16.861563826962158,-22.47438562551964,-7.4295154310949885,0.361
02020001100,02020001100,Census Tract 11; Anchorage Municipality; Alaska,822,569,245,Anchorage municipality,Alaska,87361,0.4451684889073465,0.2715075949018411,02020,822,569,245,0.010074,0.006117034968,0.003246721792,0.8685721160024128,0.8076920688407792,0.9002024592734068,-0.15131487826535536,-0.2380956042260341,-0.1108612176055864,-1.253012480756346,-1.9716287461518611,-0.9180226748624328,-152.434608364519,-239.85751169730676,-111.68159061586772,0.8564193501282462,0.7906247402364869,0.8907877059491441,-0.1676522720443589,-0.2648225499506707,-0.1226019323363797,-1.3882996286085445,-2.1929499866629127,-1.0152455141451984,-168.89289885748715,-266.7822368203057,-152.434608364519,-0.1352871478521982,-0.2213212405110514,-0.09722283928276554,-16.45829049296815,-26.924725122998954,-11.82759601980116,0.916115355296886,0.8892111555605207,0.9435450669150504,-0.091565591841793,-0.12459227906294404,-0.05983278919525346,-0.16915687338274213,-0.23016987003515668,-0.1105341792965754,-29.72880024301268,-40.451646754860576,-19.42604205563715,0.9081240530986876,0.8788310502924621,0.9380779185564756,-0.10117114130807874,-0.13787513500713777,-0.0660095288660143,-0.1869020184984704,-0.2547084148740887,-0.12194499365804784,-32.84745492064506,-44.76422054026163,-21.43145758489417,-0.01774514511572827,-0.024538544838932,-0.01141081436147241,-3.1186546776323865,-4.312573785401055,-2.0054155292570144,0.8892111555605207,0.8628277166097884,0.9435450669150504,-0.12459227906294404,-0.15897992235250297,-0.05983278919525346,-0.18672315530385653,-0.23825900733884545,-0.0896698196163828,-76.2135327770843,-97.24857442401854,-36.5999263740338,0.8788310502924621,-0.13787513500713777,-0.20662982040381375,0.8501909862314921,-0.17620630681177027,-0.26407573438568516,0.9380779185564756,-0.0660095288660143,-0.09892673609218064,-84.33870220563827,-107.78601403497352,-40.37825962946149,-0.01990666509995722,-0.02581672704683971,-0.00925691647579783,-8.12516942855397,-10.537439610954983,-3.778333255427688,0.8505
02020000102,02020000102,Census Tract 1.02; Anchorage Municipality; Alaska,2749,1757,672,Anchorage municipality,Alaska,4502477,0.7209647568574616,0.26030338014657656,02020,2749,1757,672,0.010074,0.006117034968,0.003246721792,0.776087351306745,0.6809785642143736,0.8276698436248731,-0.28851475071232613,-0.4684750042810418,-0.2082112302417443,-7.98996189876025,-12.973677863906714,-5.766082297068707,-290.6497598675973,-471.9417193127215,-209.7519933455332,0.7566615502976883,0.6553099853139084,0.81216233563601,-0.3215948393394334,-0.5259953646532294,-0.23128093500776903,-8.906062885228486,-14.566613707367225,-6.404961458848462,-323.97464115054515,-529.8877303516632,-290.6497598675973,-0.916100986468236,-1.5929358434605092,-0.6388791617797542,-33.324881282947835,-57.94601103894177,-23.240420581293353,0.8541764820562723,0.8095782608598145,0.9007359955870468,-0.17071825437371502,-0.2352110331346442,-0.11020321703504107,-0.973860607080216,-1.3417590307538754,-0.6286531703223769,-55.427467676733976,-76.36647869970834,-35.779918629617356,0.8408187172818877,0.7926559456322866,0.8913684751219322,-0.18931700668212664,-0.26158140301630994,-0.12187050351226283,-1.07995700714271,-1.492188547012114,-0.6952090915586205,-61.46596511910701,-84.9282041554988,-39.56796195552763,-0.106096400062494,-0.15042951625823853,-0.06655592123624365,-6.038497442373022,-8.561725455790468,-3.788043325910282,0.8095782608598145,0.7668778600928176,0.9007359955870468,-0.2352110331346442,-0.3039886167517823,-0.11020321703504107,-0.966869644973585,-1.2495900470219732,-0.45300657843130343,-143.87941145440251,-185.9508998544603,-67.41169321894397,0.7926559456322866,-0.26158140301630994,-1.0752689399620683,0.7467905604590319,-0.33906352456480854,-1.3937706290835674,0.8913684751219322,-0.12187050351226283,-0.5009666804031313,-160.01025892292685,-207.4063436136261,-74.54861315522787,-0.10839929498848357,-0.14418058206159423,-0.04796010197182787,-16.130847468524337,-21.455443759165806,-7.136919936283909,0.4892
02020001602,02020001602,Census Tract 16.02; Anchorage Municipality; Alaska,2951,1623,440,Anchorage municipality,Alaska,225675,0.6742776031277548,0.26369573203280705,02020,2951,1623,440,0.010074,0.006117034968,0.003246721792,0.7910203602339135,0.7009374781796441,0.8395238386038655,-0.2641899630804558,-0.42666076665928937,-0.19115140513818832,-7.853938029501982,-12.683930842374084,-5.682620462573584,-266.14496880725113,-429.8180563325682,-192.5659255362109,0.7726920220641669,0.6764679261592246,0.8249665430551075,-0.2941766854646737,-0.4782666869036798,-0.212170370323976,-8.745394527574183,-14.218090940013496,-6.30748012070966,-296.35359293711224,-481.80586038676705,-266.14496880725113,-0.8914564980722011,-1.5341600976394094,-0.6248596581360761,-30.2086241298611,-51.98780405419889,-21.174505528162523,0.8643590705805144,0.8225387844839567,0.9078437293266328,-0.15692659918335491,-0.21574814326521843,-0.101511160672687,-0.8269136461150766,-1.136869623877779,-0.5349059014217682,-50.949700931304776,-70.04741983227227,-32.95784974872262,0.8518509522597383,0.8066256415518073,0.8991087164456691,-0.17391428318212354,-0.2397324712814412,-0.11221255195163872,-0.9164290487783268,-1.2632533487066189,-0.5912961279801264,-56.46512931474595,-77.83446387594692,-36.43229377573176,-0.08951540266325031,-0.12638372482883975,-0.05639022655835823,-5.5154283834411775,-7.787044043674661,-3.4744440270091337,0.8225387844839567,0.7823355138199682,0.9078437293266328,-0.21574814326521843,-0.27822396188717685,-0.101511160672687,-0.5806851321191425,-0.7488385096717185,-0.2732168205699208,-131.9738936634415,-170.19057037993602,-62.09473194770927,0.8066256415518073,-0.2397324712814412,-0.645238840309198,0.763365186365427,-0.3099890037705945,-0.8343339733344927,0.8991087164456691,-0.11221255195163872,-0.30201956582014394,-146.64519097936318,-189.62135757602107,-68.64081041366909,-0.06455370819005546,-0.08549546366277416,-0.02880274525022314,-14.671297315921697,-19.43078719608504,-6.546078465959804,0.6915
02020002100,02020002100,Census Tract 21; Anchorage Municipality; Alaska,2757,1793,735,Anchorage municipality,Alaska,105842,0.5855734022826092,0.2457271740029402,02020,2757,1793,735,0.010074,0.006117034968,0.003246721792,0.8201887783895307,0.7404845550077632,0.862515801131631,-0.21923150663379576,-0.35046706003140876,-0.15939904948754346,-6.088939811414162,-9.733878433719427,-4.427152069649923,-220.85381978288584,-353.0605162756412,-160.57860245375127,0.8040910077913345,0.718567556655033,0.8498529103654094,-0.2436403221903768,-0.3916575981457453,-0.17667420774029252,-6.766870694041325,-10.877905180736697,-4.906952625914624,-245.4432605745856,-394.5558643720238,-220.85381978288584,-0.6779308826271624,-1.1440267470172678,-0.479800556264701,-24.58944079169976,-41.49534809638258,-17.402994423819404,0.884041290778522,0.8477377429659105,0.9215030939198148,-0.13116888366080745,-0.17961009557198904,-0.08518355130668265,-0.7635828893138443,-1.0455772123627056,-0.4958851551788104,-42.58688730138563,-58.314401135677954,-27.656729234735664,0.8732122205679889,0.833849497090397,0.9140005929053048,-0.14519698241229476,-0.1992571842872872,-0.09409119399072996,-0.8452456730266341,-1.159950227891505,-0.5477398584272493,-47.141420693063814,-64.69326424380954,-30.548792996500236,-0.08166278371278979,-0.11437301552879942,-0.05185470324843883,-4.554533391678181,-6.37886310813159,-2.892063761764575,0.8477377429659105,0.8125681465782105,0.9215030939198148,-0.17961009557198904,-0.2306660114737207,-0.08518355130668265,-0.807530707886464,-1.0370791627136715,-0.3829870101004289,-109.86812352196787,-141.09920581138388,-52.10707620413999,0.833849497090397,-0.1992571842872872,-0.8958644254742586,0.7958766677600826,-0.25647608543972356,-1.1531217895715502,0.9140005929053048,-0.09409119399072996,-0.4230359560092924,-121.8863163910556,-156.88731830905445,-57.555912382216654,-0.08833371758779462,-0.1160426268578787,-0.04004894590886349,-12.018192869087704,-15.78811249767057,-5.448836178076665,0.7461
02020002812,02020002812,Census Tract 28.12; Anchorage Municipality; Alaska,5445,4603,1422,Anchorage municipality,Alaska,531301,0.7905885972413136,0.1811684046929922,02020,5445,4603,1422,0.010074,0.006117034968,0.003246721792,0.7543400338747789,0.6522649186877458,0.8103023626891391,-0.32566210872217993,-0.5331193988047714,-0.2341072247170969,-17.863520853390124,-29.243161064280212,-12.841467209901188,-328.072008326724,-537.0644823559268,-235.83961818000347,0.7333712366814849,0.6249804368150442,0.7934358433151174,-0.3635658858465926,-0.6000500833211496,-0.2603413476026246,-19.942654086731135,-32.91450521690919,-14.280485716152436,-366.2562734018574,-604.4904539377262,-328.072008326724,-2.079133233341011,-3.671344152628979,-1.439018506251248,-38.184265075133354,-67.42597158179943,-26.428255394880583,0.8392137438172341,0.7906288010417022,0.8902395805158286,-0.1915915431167942,-0.2648160536049766,-0.12329312455482291,-2.8632705490355357,-3.957585991865634,-1.8425738771840916,-62.20444382002033,-85.97840521107177,-40.02984742959139,0.8246313597094781,0.7722712972525739,0.8799491766541897,-0.2126630745067774,-0.2948817385258158,-0.13642926947471756,-3.1781774299474845,-4.406907442958819,-2.0388891020897577,-69.0457838354874,-95.7398966534612,-44.29478822702059,-0.31490688091194885,-0.4493214510931854,-0.1963152249056661,-6.841340015467061,-9.761491442389428,-4.264940797429201,0.7906288010417022,0.7443916025125323,0.8902395805158286,-0.2648160536049766,-0.34337893740971415,-0.12329312455482291,-2.303482243304933,-2.986855495656884,-1.0724558396949118,-161.98890599894042,-210.0460967409905,-75.41883542158311,0.7722712972525739,-0.2948817385258158,-2.565006310313582,0.7227392017704426,-0.3836249611898337,-3.336932463722506,0.8799491766541897,-0.13642926947471756,-1.186719594314541,-180.3801905987048,-234.66473021958555,-83.45426120355422,-0.26152406700864894,-0.35007696806562194,-0.11426375461962925,-18.39128459976434,-24.618633478595072,-8.035425781971114,0.1761
02020002400,02020002400,Census Tract 24; Anchorage Municipality; Alaska,1995,1368,378,Anchorage municipality,Alaska,126923,0.5713095563098354,0.28299413208390256,02020,1995,1368,378,0.010074,0.006117034968,0.003246721792,0.8249784936830243,0.747048857728856,0.8662712864723606,-0.21215281083948223,-0.33860053416071684,-0.1543727878505715,-4.263768695711904,-6.805068253364447,-3.1025271722892813,-213.72274163969445,-341.10617811350613,-155.51514648066572,0.8092577921443348,0.7255776666512245,0.853924180102049,-0.23570018071774768,-0.3782122107138762,-0.1710641568675267,-4.737015022998427,-7.601169072409519,-3.4379841309855106,-237.444362055059,-381.01098107315886,-213.72274163969445,-0.47324632728652283,-0.7961008190450718,-0.33545695869622927,-23.721620415364555,-39.90480295965272,-16.814885147680663,0.8872478035376837,0.8518612356479632,0.923718652954698,-0.127080840338792,-0.1739001120755963,-0.08258071524408545,-0.5644315108655239,-0.7723800278376866,-0.3667835194456649,-41.25961336736286,-56.46052835070808,-26.81166077819188,0.8766968097297752,0.8383121131248292,0.9164181562330556,-0.14064519101903733,-0.19287313679922288,-0.09120491906283078,-0.6246777834582273,-0.8566490095496097,-0.40508805361816,-45.66358066215112,-62.62054163374339,-29.611699825888895,-0.06024627259270343,-0.0842689817119231,-0.03830453417249513,-4.403967294788262,-6.1600132830353145,-2.8000390476970125,0.8518612356479632,0.8175375058924926,0.923718652954698,-0.1739001120755963,-0.22318547197209743,-0.08258071524408545,-0.4020986591390947,-0.5160582011602978,-0.19094636842993704,-106.37530665055417,-136.52333364029042,-50.514912283052134,0.8383121131248292,-0.19287313679922288,-0.44596883098732626,0.8012323105199941,-0.248077476245319,-0.5736144696530746,0.9164181562330556,-0.09120491906283078,-0.21088759072283747,-117.9811722188694,-151.7498596965806,-55.79036791609457,-0.0438701718482315,-0.05755626849277684,-0.0199412222929004,-11.605865568315211,-15.226526056290169,-5.275455633042436,0.5939
