geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
25025080801,25025080801,Census Tract 808.01; Suffolk County; Massachusetts,2704,989,389,Boston city,Massachusetts,32093,0.5186610156626974,0.24395495678560852,25025,2704,989,389,0.007762,0.00798440667,0.00293016251099999,0.8429009904977915,0.7717858269701952,0.8802750817859584,-0.186378959418983,-0.2956962476568231,-0.13600852811956923,-3.911805098059435,-6.206205317740355,-2.854607919994117,-144.6673483010146,-229.51942743122612,-105.56981952640965,0.8286177279038007,0.7520495900307492,0.8691210110755194,-0.20682911591784828,-0.3296995480831427,-0.15058776310392094,-4.341022144327731,-6.919881820566541,-3.1606034353429635,-160.54075977543383,-255.91278922213544,-144.6673483010146,-0.4292170462682958,-0.7136765028261864,-0.3059955153488465,-15.873411474419225,-26.39336179090926,-11.31640219485379,0.899184213478371,0.8672556479019613,0.9319426041660214,-0.11211916869807688,-0.15306253977033166,-0.07302745419057428,-0.32491358364987,-0.44356463659886414,-0.2116285031490177,-32.852738488358945,-44.84981158734723,-21.398230854299054,0.8896794125190914,0.8549916050063691,0.9253969904494804,-0.12400038252941052,-0.16960212725427956,-0.08061730297424412,-0.35934451824272734,-0.4914952153206116,-0.23362335912501525,-36.33412722373381,-49.69617950663413,-23.62217989130589,-0.03443093459285734,-0.04793057872174744,-0.02199485597599754,-3.481388735374858,-4.8463679192869,-2.223949037006829,0.8672556479019613,0.8361442028083537,0.9319426041660214,-0.15306253977033166,-0.195965954964831,-0.07302745419057428,-0.47540217618958736,-0.6086573605085911,-0.22681846711728057,-122.21135634693763,-156.4671877914116,-58.30808923323408,0.8549916050063691,-0.16960212725427956,-0.5267730465210555,0.8213141428450998,-0.2175609158950041,-0.6757298880933146,0.9253969904494804,-0.08061730297424412,-0.2503920379865516,-135.41723560952585,-173.70948280033795,-64.36813315849655,-0.05137087033146814,-0.06707252758472348,-0.02357357086927103,-13.205879262588212,-17.242295008926344,-6.060043925262476,0.9661
25017350107,25017350107,Census Tract 3501.07; Middlesex County; Massachusetts,961,557,184,Boston city,Massachusetts,31874,0.4172068977078775,0.22377534410005795,25017,961,557,184,0.009434,0.00798440667,0.00293016251099999,0.8785432135596015,0.8217878160460934,0.9079021167493244,-0.13824793654519385,-0.21685912162989623,-0.10144032220172042,-1.253366023066032,-1.9660608442716403,-0.9196654676646404,-130.4231033367359,-204.58489534564416,-95.698799965103035,0.867240280343222,0.8058155946280201,0.8991723248493703,-0.15308297211960287,-0.2409787135748088,-0.11213387285637426,-1.3878615533762566,-2.184730849694021,-1.0166139892224804,-144.41847589763336,-227.33931838647464,-130.4231033367359,-0.13449553031022465,-0.2186700054223807,-0.09694852155784006,-13.995372560897463,-22.754423040830456,-10.088295687600423,0.9226405201758864,0.8977097462794782,0.9479972752446454,-0.0838457428786741,-0.11394579834346194,-0.05485535255566479,-0.13684468043695008,-0.18597099657173177,-0.08952944935556742,-24.56816524900361,-33.387970659197805,-16.0735097586297,0.9152416518419522,0.8880747746333905,0.942948117858056,-0.0926076167834681,-0.12603130790739306,-0.06050373404587678,-0.15114493938110873,-0.20569576299889533,-0.09874817571514556,-27.135536693197256,-36.929221364254104,-17.728577327674248,-0.01430025894415865,-0.01972476642716356,-0.00921872635957814,-2.5673714441936535,-3.541250705056294,-1.6550675690445495,0.8977097462794782,0.8732021228308776,0.9479972752446454,-0.11394579834346194,-0.14521022550661009,-0.05485535255566479,-0.1674012849854103,-0.2133328187280414,-0.08058968948083986,-90.97895923120124,-115.94174930871816,-43.79874428306514,0.8880747746333905,-0.12603130790739306,-0.18515647964916876,0.8614424343196363,-0.16084367354133872,-0.23630039917254117,0.942948117858056,-0.06050373404587678,-0.08888790085234805,-100.62852154846128,-128.42412998507672,-48.30864176758046,-0.01775519466375846,-0.02296758044449975,-0.00829821137150818,-9.649562317260036,-12.482380676358565,-4.509897484515318,0.0681
25025061201,25025061201,Census Tract 612.01; Suffolk County; Massachusetts,1569,638,298,Boston city,Massachusetts,40999,0.3488194906401772,0.2403687246977777,25025,1569,638,298,0.007762,0.00798440667,0.00293016251099999,0.903415156403147,0.8573079720136365,0.9270122999809112,-0.10691080718791073,-0.16644197026560928,-0.07873433828288123,-1.3020216043809314,-2.027026517353403,-0.9588722800564552,-82.9841685392563,-129.19225732016594,-61.11359337517242,0.8942853362045092,0.8442101092158553,0.9200131740627656,-0.1182113353710582,-0.18453923861306307,-0.08694095714305239,-1.439645968300591,-2.2474255115098005,-1.0588172279613208,-91.75563851501538,-143.23935701145956,-82.9841685392563,-0.13762436391965993,-0.22039899415639708,-0.09994494790486552,-8.771469975759077,-14.04709969129363,-6.369977559264851,0.9387960359956504,0.918839119482532,0.9589750435288712,-0.06519410144232145,-0.08832980529080628,-0.04278000428474506,-0.1218767010461884,-0.1651275964347779,-0.07997480872681961,-19.102931198462137,-25.882068406705,-12.535236477557934,0.932885562403712,0.911094499399838,0.9549662774877142,-0.07194284090254127,-0.0975809871080621,-0.04715739557920162,-0.13449308939168192,-0.18242215983424656,-0.08815809522596203,-21.08042153474638,-28.59281502104178,-13.817883264257372,-0.01261638834549351,-0.01729456339946866,-0.00818328649914242,-1.9774903362842495,-2.7107466143367813,-1.2826467866994389,0.918839119482532,0.899104124901957,0.9589750435288712,-0.08832980529080628,-0.11221823179717388,-0.04278000428474506,-0.21016780378406705,-0.2670068075401744,-0.1017887395630166,-70.52610865237149,-89.5995998456961,-34.1572951553747,0.911094499399838,-0.0975809871080621,-0.23217963273057687,0.8895922467046344,-0.12411051659269186,-0.29530275327695066,0.9549662774877142,-0.04715739557920162,-0.11220409949311697,-77.91262843307949,-99.09488364998344,-37.65238238024059,-0.02201182894650985,-0.02829594573677624,-0.01041535993010035,-7.386519780708004,-9.495283804287329,-3.4950872248658915,0.2741
25025000807,25025000807,Census Tract 8.07; Suffolk County; Massachusetts,1283,0,0,Boston city,Massachusetts,29692,0.5891875620227782,0.2817833526220025,25025,1283,0,0,0.007762,0.00798440667,0.00293016251099999,0.8189795869794428,0.7388304773969814,0.8615668278616904,-0.22103165438859823,-0.3534904563265458,-0.16067607022647892,-2.201176000850397,-3.520286318934531,-1.6001161040566436,-171.56477013643,-274.3792922006649,-124.71676570979297,0.8027870993653333,0.7168021220803132,0.8488244217922434,-0.24566027629315304,-0.395085155576529,-0.17809993954763717,-2.4464437278657036,-3.934513204241579,-1.773634250576319,-190.68150645874545,-306.66509775850193,-171.56477013643,-0.24526772701530675,-0.4142268853070488,-0.17351814651967534,-19.11673632231541,-32.28580555783701,-13.524407367083036,0.8832306693914025,0.8466961095903514,0.9209425620013516,-0.1322070605734948,-0.18106129067230528,-0.08584404854396595,-0,-0,-0,NA,NA,NA,0.8723315001177637,0.8327225409038758,0.9133890463821294,-0.14635319241022612,-0.20088018623172313,-0.09482372704263382,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8466961095903514,0.8113138187213114,0.9209425620013516,-0.18106129067230528,-0.2325686767865874,-0.08584404854396595,-0,-0,-0,NA,NA,NA,0.8327225409038758,-0.20088018623172313,-0,0.7945253540126678,-0.2586130762846067,-0,0.9133890463821294,-0.09482372704263382,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
25025110106,25025110106,Census Tract 1101.06; Suffolk County; Massachusetts,1026,691,337,Boston city,Massachusetts,27160,0.6959369312220188,0.2104205964732975,25025,1026,691,337,0.007762,0.00798440667,0.00293016251099999,0.7840571691879782,0.6916063233790214,0.8340035113679604,-0.27541720080905147,-0.44590927843782807,-0.19903571911797668,-2.193370808809534,-3.551137662534517,-1.5850830483403724,-213.77883126798577,-346.1147819234422,-154.49152517937353,0.7652132884773061,0.6665685990799648,0.8190014431892272,-0.30682518855611457,-0.5002206845330786,-0.22099906943503855,-2.443498118525448,-3.983663490132746,-1.7599950411555936,-238.15771135725615,-388.2712953345756,-213.77883126798577,-0.25012730971591424,-0.4325258275982291,-0.17491199281522118,-24.378880089270393,-42.15651341113344,-17.04795251610343,0.8596201082115811,0.8165004752564227,0.9045393277343428,-0.16330456959700013,-0.22473902992640532,-0.1055351263772728,-0.330649669046311,-0.4550386192519622,-0.21368143399489345,-47.85089277081201,-65.85218802488599,-30.923507090433205,0.8467149394518586,0.8001143988644309,0.8955095039655704,-0.1810350253739165,-0.2498212773314146,-0.11668273264741023,-0.3665492727692514,-0.5058237064290718,-0.2362524638991738,-53.04620445285838,-73.20169412866451,-34.189936888447725,-0.03589960372294043,-0.05078508717710961,-0.02257102990428036,-5.195311682046372,-7.349506103778526,-3.2664297980145247,0.8165004752564227,0.7751259574599692,0.9045393277343428,-0.22473902992640532,-0.29011290407165125,-0.1055351263772728,-0.6047154318196036,-0.7806198599307709,-0.28396811866753857,-179.440780955372,-231.6379406322762,-84.26353669659898,0.8001143988644309,-0.2498212773314146,-0.6722053648120759,0.7556305514652012,-0.3233980522107736,-0.8701817074510708,0.8955095039655704,-0.11668273264741023,-0.31396348503362365,-199.4674673032866,-258.2141565136709,-93.16423888238091,-0.0674899329924723,-0.08956184752029994,-0.02999536636608507,-20.026686347914627,-26.57621588139464,-8.90070218578192,0.5898
25025060602,25025060602,Census Tract 606.02; Suffolk County; Massachusetts,387,152,49,Boston city,Massachusetts,35886,0.3462026358739817,0.26557950510407113,25025,387,152,49,0.007762,0.00798440667,0.00293016251099999,0.9043807473857683,0.8586972404793293,0.9277514912180758,-0.10572897851997812,-0.16455480798074393,-0.07787485061012057,-0.31759864420229117,-0.49430520036450887,-0.23392779649863757,-82.06683312720702,-127.72744195465346,-60.4464590435756,0.8953368084773362,0.8457150787888444,0.9208201774457448,-0.11689812206052416,-0.1824313235990876,-0.08598836612582858,-0.3511495674688762,-0.5480043583713577,-0.25829993707517973,-90.73632234337886,-141.6031933776118,-82.06683312720702,-0.03355092326658504,-0.05369915800684888,-0.02437214057654216,-8.669489216171845,-13.875751422958368,-6.297710743292549,0.939419817457484,0.9196574436781412,0.9593976254586524,-0.0644868049584847,-0.0873613940431248,-0.0423206952611927,-0.02872143638821515,-0.03890942842354717,-0.01884899023345793,-18.895681834352075,-25.5983081733863,-12.40065146938022,0.9335674247348144,0.911987108599964,0.9554291846550652,-0.07115991143762994,-0.09650672752945928,-0.04665004592781609,-0.03169353592665475,-0.0429826200500492,-0.02077721678854546,-20.851010478062335,-28.27803950661132,-13.669221571411493,-0.00297209953843959,-0.00407319162650202,-0.00192822655508753,-1.955328643710257,-2.679731333225018,-1.268570102031272,0.9196574436781412,0.9001103887547478,0.9593976254586524,-0.0873613940431248,-0.11097484541139878,-0.0423206952611927,-0.03417891596762277,-0.04341734649934457,-0.01655737643460271,-69.7528897298424,-88.60682959049912,-33.79056415225043,0.911987108599964,-0.09650672752945928,-0.03775689899031827,0.8906874881010249,-0.12272824459680348,-0.04801569852304934,0.9554291846550652,-0.04665004592781609,-0.01825117395523119,-77.0548958986087,-97.9912214756109,-37.247293786186106,-0.00357798302269549,-0.00459835202370477,-0.00169379752062847,-7.302006168766322,-9.384391885111784,-3.4567296339356695,0.0561
25025060601,25025060601,Census Tract 606.01; Suffolk County; Massachusetts,1597,572,42,Boston city,Massachusetts,23418,0.330691118941229,0.2111541372116739,25025,1597,572,42,0.007762,0.00798440667,0.00293016251099999,0.9101255554807272,0.8669785342256863,0.932145196152709,-0.09874950107493824,-0.15343109491530552,-0.0727942429219736,-1.2240903228678424,-1.9019186574959648,-0.9023511749558936,-76.64936273436709,-119.09321587326016,-56.50289135603592,0.9015948867978064,0.8546910953585732,0.9256182788171516,-0.10914559814297407,-0.17001335971619608,-0.08035895885494065,-1.3529594480588665,-2.1074709858930314,-0.996122743095383,-84.71881327857648,-131.9643698117114,-76.64936273436709,-0.12886912519102411,-0.20555232839706683,-0.0937715681394894,-8.0694505442093991,-12.871153938451274,-5.871732507169029,0.943125827423514,0.9245230803173812,0.9619063237285954,-0.06030390741377347,-0.08163876196223066,-0.03960227241644876,-0.10107254229681407,-0.13683088833481558,-0.06637550575947006,-17.670024877065398,-23.92148397461811,-11.604109398508752,0.937619437405378,0.9172960710853444,0.9581776971291373,-0.06653079075157013,-0.09016056159141753,-0.04364775239099121,-0.11150912852361355,-0.15111387579624228,-0.07315594443042202,-19.494602888743632,-26.418509754587813,-12.789500774549303,-0.01043658622679949,-0.0142829874614267,-0.00678043867095196,-1.8245780116782333,-2.4970257799697024,-1.1853913760405526,0.9245230803173812,0.906098225359951,0.9619063237285954,-0.08163876196223066,-0.10363310732977782,-0.03960227241644876,-0.02737715717275462,-0.03475285268266156,-0.01328042721722012,-65.18370755417767,-82.74488733967038,-31.620064802905045,0.9172960710853444,-0.09016056159141753,-0.03023490075234131,0.8972073192098055,-0.11456959678029244,-0.03842035061389465,0.9581776971291373,-0.04364775239099121,-0.01463705902348782,-71.98785893414598,-91.47702527117777,-34.85014053211386,-0.00285774357958668,-0.00366749793123309,-0.0013566318062677,-6.804151379968302,-8.732137931507372,-3.2300757292088154,0.1458
25025010204,25025010204,Census Tract 102.04; Suffolk County; Massachusetts,2016,302,74,Boston city,Massachusetts,29163,0.5846654257400472,0.29227492087402906,25025,2016,302,74,0.007762,0.00798440667,0.00293016251099999,0.8204928410988392,0.740900686593003,0.8627543736111033,-0.2187796771764115,-0.3497085616136395,-0.15907844757071238,-3.4235063941545056,-5.472306716174061,-2.489290090648441,-169.81678542433062,-271.443785524507,-123.47669100438696,0.8044189182567083,0.719011765464686,0.8501114908476824,-0.24313336907483987,-0.3907978256151562,-0.1763162958812112,-3.804597640889957,-6.115279408408483,-2.759031250678002,-188.72012107589072,-303.3372722424843,-169.81678542433062,-0.3810912467354513,-0.6429726922344221,-0.26974116002956094,-18.903335651560084,-31.89348671797729,-13.380017858609174,0.8842450581196566,0.8479996313257959,0.9216439686011796,-0.13090821465996746,-0.1792457957046051,-0.08501767935154492,-0.11584186757953031,-0.1586162318700556,-0.07523291627605094,-38.35823429785772,-52.52193108279987,-24.91156168081157,0.8734336215401477,0.834132859176085,0.9141542945912052,-0.1449066939244617,-0.19884978633709535,-0.09390723854465242,-0.12822924896338356,-0.17596398115208567,-0.08309936790831256,-42.46001621304091,-58.26621892453168,-27.516346989507472,-0.01238738138385323,-0.01734774928203006,-0.00786645163226161,-4.101781915183189,-5.744287841731809,-2.6047853086958987,0.8479996313257959,0.812883572985242,0.9216439686011796,-0.1792457957046051,-0.23018847130541664,-0.08501767935154492,-0.10590667818270466,-0.13600595905795734,-0.05023236373009734,-143.1171326793306,-183.79183656480723,-67.88157260823965,0.834132859176085,-0.19884978633709535,-0.11748961946649043,0.7962165160913502,-0.25593978495827835,-0.151221022134304,0.9141542945912052,-0.09390723854465242,-0.05548472505299309,-158.76975603579788,-204.3527326139243,-74.97935817972038,-0.01158294128378577,-0.01521506307634665,-0.00525236132289574,-15.65262335646726,-20.560896049117098,-7.097785571480741,0.642
25025010600,25025010600,Census Tract 106; Suffolk County; Massachusetts,2351,1369,434,Boston city,Massachusetts,34826,0.5467463046556649,0.282560960219008,25025,2351,1369,434,0.007762,0.00798440667,0.00293016251099999,0.833292338331701,0.7584896849193387,0.8727768367172521,-0.2000590357065532,-0.31840949176038524,-0.14576826277982846,-3.6507697108476793,-5.810483510828703,-2.660046604143714,-155.2858235154266,-247.14944750441103,-113.14532556970286,0.8182332574624027,0.7378101863275427,0.8609809310436504,-0.22214538565850137,-0.3553621494134008,-0.16146590934114613,-4.053811628664507,-6.484812679808766,-2.94650451090735,-172.42924834812874,-275.83210037468166,-155.2858235154266,-0.4030419178168274,-0.674329168980063,-0.28645790676363614,-17.143424832702145,-28.68265287027065,-12.184513260894777,0.8927969056801762,0.8590092173996872,0.9275464789773272,-0.12007556661293672,-0.1641318623182031,-0.07811308938669793,-0.4816702246497688,-0.6583973178309893,-0.3133422591646938,-35.18409237763103,-48.093302982541225,-22.888404613929428,0.8827301168366779,0.8460530712759513,0.920596351285261,-0.13284907915407546,-0.18195895027232503,-0.0862524043288703,-0.5329097967692984,-0.7299087643469366,-0.3459922458962076,-38.926939135814344,-53.31692946288799,-25.273356164806984,-0.05123957211952956,-0.07151144651594732,-0.03264998673151376,-3.7428467581833136,-5.2236264803467725,-2.384951550877557,0.8590092173996872,0.8261663933535722,0.9275464789773272,-0.1641318623182031,-0.21040992231698377,-0.07811308938669793,-0.5687550627337943,-0.7291193000369475,-0.27068001561044036,-131.04955362529822,-167.99983871819066,-62.36866719134571,0.8460530712759513,-0.18195895027232503,-0.6305300671997187,0.8105396738882148,-0.23374590068235765,-0.8099838905661242,0.920596351285261,-0.0862524043288703,-0.29888463423330447,-145.283425622055,-186.63223284933736,-68.86742724269688,-0.06177500446592443,-0.08086459052917672,-0.0282046186228641,-14.23387199675678,-18.63239413114671,-6.4987600513511765,0.2976
25025040200,25025040200,Census Tract 402; Suffolk County; Massachusetts,934,624,121,Boston city,Massachusetts,25294,0.4668552428896346,0.2740380724424254,25025,934,624,121,0.007762,0.00798440667,0.00293016251099999,0.860916613953616,0.7969262311757757,0.8942756664546342,-0.16155267977425455,-0.2548212881945317,-0.11822342652407294,-1.1712097549808516,-1.8473799315942023,-0.8570853210589839,-125.3971900407764,-197.7922838965955,-91.76502366798545,0.8481197912803604,0.7790403176060419,0.8843385455670831,-0.17907872246484696,-0.2836306124347427,-0.13078866121203483,-1.2982684468831809,-2.056239120013054,-0.9481796034981788,-139.00090437721423,-220.1540813718473,-125.3971900407764,-0.12705869190232932,-0.2088591884188515,-0.09109428243919482,-13.603714336437829,-22.36179747525177,-9.75313516479602,0.9110862898054432,0.8826751649945446,0.9401063775638212,-0.0975908771643833,-0.1329196058282444,-0.06370940977061174,-0.17843724892199353,-0.24303305268828693,-0.11648764864325696,-28.595712968268195,-38.94760459748188,-18.66789241077836,0.9026418442624088,0.8717280047515122,0.9343179634292772,-0.10785912082011556,-0.1471468101854224,-0.07029944744896736,-0.19721192543302984,-0.26904637769477996,-0.12853701460640274,-31.60447522965222,-43.11640668185576,-20.59888054589787,-0.01877467651103631,-0.02601332500649303,-0.01204936596314576,-3.0087622613840246,-4.168802084373883,-1.9309881351195135,0.8826751649945446,0.8548663684883232,0.9401063775638212,-0.1329196058282444,-0.1697734720437294,-0.06370940977061174,-0.12841538666920543,-0.16402039355157638,-0.06155050219402249,-106.12841873488053,-135.55404425750115,-50.86818363142355,0.8717280047515122,-0.1471468101854224,-0.14216047669835896,0.8415657550920355,-0.18826127839605095,-0.1818817074383069,0.9343179634292772,-0.07029944744896736,-0.06791722463017079,-117.48799727137104,-150.31546069281563,-56.129937710884946,-0.01374509002915352,-0.01786131388673051,-0.00636672243614829,-11.35957853649052,-14.761416435314477,-5.261754079461402,0.6639
25025101002,25025101002,Census Tract 1010.02; Suffolk County; Massachusetts,3847,2723,1244,Boston city,Massachusetts,59394,0.6553497126684544,0.22234381384733137,25025,3847,2723,1244,0.007762,0.00798440667,0.00293016251099999,0.7971560446957761,0.7091949136509023,0.8443779122715012,-0.2544595335554868,-0.4100495939149461,-0.18430383536425352,-7.598267018213728,-12.244250634832172,-5.503388825764451,-197.5114899457689,-318.28049479678117,-143.05663700973358,0.7792874424075762,0.6852391589937804,0.8302149520292035,-0.2832235521600881,-0.4593445031197882,-0.20450733578793,-8.457172522050826,-13.716217031781168,-6.106673712664607,-219.83812118666037,-356.54320332157965,-197.5114899457689,-0.8589055038370974,-1.4719663969489964,-0.6032848869001564,-22.326631240891537,-38.262708524798455,-15.681957028857717,0.868521792902496,0.8278521601673245,0.9107412983361468,-0.15138158670506074,-0.20794514783639764,-0.09800664780099656,-1.2078483265459694,-1.6591595074036207,-0.7819786284011547,-44.3572650218865,-60.9313076534565,-28.71754052152606,0.8563647693905387,0.8123591284597216,0.9022658780916658,-0.16772669281068647,-0.2309826589824331,-0.1083207558674904,-1.3382631906427551,-1.8429719504567943,-0.8642731692306203,-49.14664673678867,-67.68167280414228,-31.739741800610364,-0.13041486409678593,-0.18381244305317357,-0.08229454082946552,-4.789381714902164,-6.750365150685772,-3.022201279084302,0.8278521601673245,0.7886907639133137,0.9107412983361468,-0.20794514783639764,-0.26792406574943944,-0.09800664780099656,-2.0654363699715623,-2.6611830838434383,-0.9734610159138324,-166.03186253790693,-213.92146976233428,-78.25249324066176,0.8123591284597216,-0.2309826589824331,-2.2942587968938906,0.7701892107431213,-0.29838224951910775,-2.96371209774784,0.9022658780916658,-0.1083207558674904,-1.075906945265903,-184.4259483033674,-238.24052232699677,-86.48769656478319,-0.22882242692232824,-0.3025290139044019,-0.10244592935207052,-18.39408576546047,-24.31905256466253,-8.235203324121425,0.9816
25025120700,25025120700,Census Tract 1207; Suffolk County; Massachusetts,1261,646,198,Boston city,Massachusetts,35258,0.6453562161652596,0.24401808261847288,25025,1261,646,198,0.007762,0.00798440667,0.00293016251099999,0.8004147207669706,0.7135938182972217,0.8469520636277075,-0.24935233455199757,-0.4013574310189528,-0.1807043668053065,-2.440631227019475,-3.9284391746366505,-1.7687130191750573,-193.54728207926055,-311.5336379569112,-140.26272951427893,0.7827923523267478,0.689915952694353,0.8329994479390199,-0.2774779889297984,-0.4494519167076292,-0.20048098768152536,-2.7159218132421734,-4.399182325408104,-1.962284250670224,-215.37841500730957,-348.86457774846184,-193.54728207926055,-0.275290586222698,-0.4707431507714532,-0.19357123149516675,-21.831132928049005,-37.33093979155061,-15.350613124121075,0.8707276962208307,0.8306713326816257,0.9122748775555364,-0.14846467424918544,-0.20384556521498912,-0.09616084428360608,-0.2810265522595425,-0.3858562090643621,-0.18202141801107155,-43.50256226927902,-59.73006332265667,-28.176690094593116,0.858757602104361,0.8154026997732414,0.9039372571188669,-0.16447295202922046,-0.226387894322761,-0.10627147196843675,-0.311328380858752,-0.4285262452941545,-0.20115967331535267,-48.19324781095232,-66.3353320888784,-31.139268315070073,-0.03030182859920949,-0.04267003622979237,-0.01913825530428112,-4.690685541673296,-6.60526876622173,-2.9625782204769537,0.8306713326816257,0.7920669896535778,0.9122748775555364,-0.20384556521498912,-0.262519475072891,-0.09616084428360608,-0.32226200632939084,-0.41502032505982406,-0.15202188272518946,-162.75858905524788,-209.60622477768896,-76.7787286490856,0.8154026997732414,-0.226387894322761,-0.3578994566607058,0.773816712776443,-0.29229568641909354,-0.462093910394854,0.9039372571188669,-0.10627147196843675,-0.16800590062386986,-180.7573013437908,-233.38076282568383,-84.85146496155043,-0.03563745033131493,-0.04707358533502998,-0.01598401789868039,-17.998712288542897,-23.774538047994938,-8.072736312464848,0.4753
25025140400,25025140400,Census Tract 1404; Suffolk County; Massachusetts,6102,4627,2179,Boston city,Massachusetts,84400,0.6954155813937928,0.20239439836822776,25025,6102,4627,2179,0.007762,0.00798440667,0.00293016251099999,0.7842240542253657,0.6918294627921863,0.8341359608293076,-0.27514578851801696,-0.4454429216761803,-0.19884532853108072,-13.031929187129728,-21.097835600024226,-9.418055259235434,-213.5681610476848,-345.7527958050512,-154.34374400582487,0.7653924519534872,0.6668051702798299,0.8191445179794674,-0.3065192862141916,-0.4996884316004064,-0.2207858052528234,-14.51789487292598,-23.66710496031453,-10.45723794311248,-237.9202699594556,-387.8581606082355,-213.5681610476848,-1.485965685796252,-2.5692693602903027,-1.039182683877046,-24.352108911770763,-42.10536480318424,-17.03019803141668,0.859733871435226,0.816645298130926,0.9046187247309546,-0.1631506367553206,-0.22452183621055788,-0.10543809525655463,-2.2119738082901956,-3.044036057498128,-1.4295151385359193,-47.805787946621905,-65.7885467365059,-30.895075395200333,0.8468382011382827,0.8002705083684624,0.8955959691776432,-0.1808631196087328,-0.24957747354545487,-0.11657492263863473,-2.452117205402982,-3.3837369292632062,-1.5805067066139202,-52.99583327000178,-73.1302556572986,-34.15834680384526,-0.24014339711278643,-0.33970087176507846,-0.15099156807800096,-5.1900453233798665,-7.341708920792705,-3.263271408644931,0.816645298130926,0.7752987119144225,0.9046187247309546,-0.22452183621055788,-0.28982543712826403,-0.10543809525655463,-3.906235875941892,-5.042389370133475,-1.8344143150329577,-179.2673646600226,-231.4084153342577,-84.18606310385303,0.8002705083684624,-0.24957747354545487,-4.342154408874152,0.7558158039350843,-0.3230736838176623,-5.620843101949991,0.8955959691776432,-0.11657492263863473,-2.028173084328144,-199.2728044458078,-257.9551675975214,-93.07815898706488,-0.4359185329322602,-0.5784537318165164,-0.19375876929518632,-20.005439785785228,-26.546752263263716,-8.892095883211855,0.7597
