geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013216810,04013216810,Census Tract 2168.10; Maricopa County; Arizona,1093,748,296,Scottsdale city,Arizona,77974,0.3920226617425285,0.20685362573108235,04013,1093,748,296,0.010697,0.00781773244399999,0.00314654663299999,0.8876218467226181,0.8346939060644776,0.9148933403336746,-0.12660588931234368,-0.198043968854318,-0.09302358637268662,-1.4802533953857353,-2.315494633974261,-1.087615120647491,-135.43031979741403,-211.8476334834639,-99.50733034286286,0.8771033729409508,0.8197472475019576,0.9067916511870416,-0.14011646842375444,-0.21988820706300932,-0.1027891563524468,-1.638216667962689,-2.5708935569916407,-1.201792416813821,-149.8825862728901,-235.21441509530104,-135.43031979741403,-0.15796327257695375,-0.2553989230173799,-0.11417729616632988,-14.4522664754761,-23.366781611837137,-10.446230207349483,0.9285573284311756,0.9054336949385028,0.9520252357729652,-0.0769394299967766,-0.10444310344328447,-0.05039232409431165,-0.18108594129216984,-0.24581905141869403,-0.1186042246855848,-24.209350440129658,-32.86350954795375,-15.856179770800107,0.921700014049968,0.8964835349219736,0.947356210741628,-0.08495170310997423,-0.11546945487073117,-0.05556916042927543,-0.19994376255045215,-0.2717708582795077,-0.13078851407623532,-26.730449538830506,-36.33300244378445,-17.48509546473734,-0.01885782125828231,-0.02595180686081366,-0.01218428939065051,-2.5210990987008435,-3.4694928958307036,-1.6289156939372342,0.9054336949385028,0.8826527920987062,0.9520252357729652,-0.10444310344328447,-0.1329483223208011,-0.05039232409431165,-0.24168643854882152,-0.307648906183678,-0.11661029727219628,-81.65082383406133,-103.9354412782696,-39.39537070006631,0.8964835349219736,-0.11546945487073117,-0.267201953875637,0.8717036998186257,-0.1471787950516543,-0.34057891457866674,0.947356210741628,-0.05556916042927543,-0.12858974919864108,-90.27093036339087,-115.06044411441444,-43.44248283737874,-0.02551551532681548,-0.03293000839498872,-0.01197945192644479,-8.620106529329554,-11.125002836144835,-4.047112137312432,0.3797
04013111201,04013111201,Census Tract 1112.01; Maricopa County; Arizona,4131,2122,715,Scottsdale city,Arizona,70996,0.3995653160768124,0.2064503800685405,04013,4131,2122,715,0.010697,0.00781773244399999,0.00314654663299999,0.8848930073667526,0.8308074259381725,0.9127938470716336,-0.13008012457436022,-0.20364836516810167,-0.09553762134586656,-5.748150559414648,-8.999080128461351,-4.2217412797022495,-139.14670925719312,-217.84265622031836,-102.19659355367344,0.8741376769614998,0.8155496518646276,0.9045029223113696,-0.1439845534126813,-0.22616691419542068,-0.10557962316428655,-6.36257763401087,-9.994159204624102,-4.66549038095097,-154.02027678554515,-241.9307481148415,-139.14670925719312,-0.6144270745962226,-0.9950790761627512,-0.44374910124872,-14.873567528352035,-24.088091894523146,-10.741929345163884,0.926781280785087,0.9031134342821264,0.950817073481519,-0.07900323488718779,-0.1072806161884718,-0.05172701236673466,-0.5275023837138851,-0.7163096656297905,-0.34537981090031583,-24.858736273038883,-33.75634616540012,-16.27614565976983,0.9197609747547432,0.8939568014480493,0.9460338338861388,-0.08723899735651733,-0.11862228508153833,-0.05704464701032719,-0.5824923387515013,-0.7920376707542549,-0.3808855082837213,-27.45015733984455,-37.32505517220805,-17.949364198101854,-0.05498995503761617,-0.07572800512446443,-0.03550569738340548,-2.5914210668056628,-3.568709006807937,-1.6732185383320204,0.9031134342821264,0.8798116461529906,0.950817073481519,-0.1072806161884718,-0.1366069139599794,-0.05172701236673466,-0.5996641749590831,-0.7635887568878478,-0.2891373791095867,-83.86911537889273,-106.79563033396472,-40.43879428106108,0.8939568014480493,-0.11862228508153833,-0.6630604599643019,0.8686177046034941,-0.15125445256320122,-0.8454637913884998,0.9460338338861388,-0.05704464701032719,-0.31886124819775113,-92.73572866633592,-118.24668411027967,-44.59597876891625,-0.06339628500521877,-0.08187503450065203,-0.02972386908816443,-8.866613287443185,-11.45105377631497,-4.157184487855165,0.8881
04013217001,04013217001,Census Tract 2170.01; Maricopa County; Arizona,3077,2270,1399,Scottsdale city,Arizona,88758,0.44281767603728406,0.2224728239912507,04013,3077,2270,1399,0.010697,0.00781773244399999,0.00314654663299999,0.8694060401783855,0.8088677723618184,0.9008472701421436,-0.150210550406136,-0.2362960105087304,-0.1100660823917589,-4.9441305469257815,-7.777604971915382,-3.622788670051472,-160.68022576944367,-252.76584244118888,-117.73768833446448,0.8573238753473468,0.7918907780568689,0.8914896049179933,-0.16642033279995574,-0.2628004110033794,-0.12171807106151096,-5.477670168980386,-8.649988541240191,-4.006310020308112,-178.01982999611263,-281.11759965031496,-160.68022576944367,-0.5335396220546045,-0.8723835693248088,-0.3835213502566397,-17.33960422666898,-28.351757209126056,-12.464132280033787,0.9166621636666252,0.8899225485843095,0.943918570674968,-0.09091444987761418,-0.12369329397350576,-0.05941341877078428,-0.6493710824683409,-0.8834992491268212,-0.4243699006292827,-28.60665561534541,-38.92067176770138,-18.694709278823023,0.908720313287686,0.8796044787460677,0.9384864001792124,-0.100448603797653,-0.13687461144532115,-0.0655455420654377,-0.7174703104767572,-0.9776489294752608,-0.4681695776557496,-31.6066216069056,-43.068234778645845,-20.624210469416283,-0.06809922800841639,-0.09414968034843953,-0.04379967702646692,-2.999965991560193,-4.147563010944472,-1.9295011905932564,0.8899225485843095,0.8636951571416674,0.943918570674968,-0.12369329397350576,-0.15781591656646882,-0.05941341877078428,-1.352834507285266,-1.7260338929586712,-0.6498050179351131,-96.70010774019056,-123.37626111212803,-46.44782115333189,0.8796044787460677,-0.13687461144532115,-1.4969986778277171,0.8511312433469299,-0.17490693452594788,-1.912958487796997,0.9384864001792124,-0.0655455420654377,-0.71687209755959,-107.00490906559808,-136.73756167240865,-51.2417510764539,-0.144164170542451,-0.1869245948383258,-0.06706707962447689,-10.304801325407508,-13.361300560280617,-4.793929923122008,0.2206
04013217400,04013217400,Census Tract 2174; Maricopa County; Arizona,2229,1460,752,Scottsdale city,Arizona,80102,0.4307383202077836,0.229222380147884,04013,2229,1460,752,0.010697,0.00781773244399999,0.00314654663299999,0.8737036981409546,0.814936020824144,0.9041678408345404,-0.1445527838874616,-0.22709019413413709,-0.10598934715152812,-3.44666063708527,-5.414650705029235,-2.5271689756036895,-154.62811292441768,-242.91838066528643,-113.37680464798966,0.8619867524303846,0.7984281968066653,0.8951049560064098,-0.16011063648076376,-0.2524607773116311,-0.1171874239883429,-3.8176160534310135,-6.019577071897712,-2.794171586044965,-171.27034784347302,-270.05729349025177,-154.62811292441768,-0.3709554163457436,-0.6049263668684768,-0.2670026104412755,-16.642234919055344,-27.13891282496531,-11.978582792340758,0.9194770210180284,0.8935869375407554,0.9458401056931144,-0.08757475950058884,-0.11908529320281304,-0.05726115226124526,-0.4023147743778493,-0.5470728454160085,-0.2630553333400095,-27.555806464236255,-37.470742836712915,-18.01748858493216,0.9117903008865832,0.8835893910294579,0.9405881383760042,-0.09674340583316784,-0.1317474045664058,-0.0631645873469921,-0.4444351513183879,-0.6052420542775729,-0.29017546667660804,-30.44076378893068,-41.4549352244913,-19.875031964151233,-0.0421203769405386,-0.0581692088615644,-0.02712013333659851,-2.884957324694425,-3.984192387778384,-1.8575433792190763,0.8935869375407554,0.8681661633626572,0.9458401056931144,-0.11908529320281304,-0.15185323063814474,-0.05726115226124526,-0.7000946741267129,-0.8927352417703012,-0.3366345805957978,-93.0976960274884,-118.71479278860387,-44.76523678135609,0.8835893910294579,-0.1317474045664058,-0.7745344012368713,0.8559790604618281,-0.16825287695760682,-0.9891476931908428,0.9405881383760042,-0.0631645873469921,-0.37134049054846785,-102.99659590915844,-131.53559749878227,-49.38038438144519,-0.07443972711015845,-0.09641245142054156,-0.03470590995267003,-9.898899881670006,-12.8208047101784,-4.6151476000891,0.4957
04013613300,04013613300,Census Tract 6133; Maricopa County; Arizona,4200,3351,1428,Scottsdale city,Arizona,624440,0.4227768378681048,0.1258952233507297,04013,4200,3351,1428,0.010697,0.00781773244399999,0.00314654663299999,0.8765478858648258,0.8189604625743352,0.9063631125452412,-0.1408389845277797,-0.2210601679800046,-0.10331056743009824,-6.32752939347337,-9.931658590904858,-4.641475187158995,-150.65546174936594,-236.4680616882109,-110.51131397997608,0.8650739041520038,0.802766478474625,0.897495840263171,-0.1559705999688647,-0.2456922739227326,-0.1142112922849558,-7.007353533041171,-11.038315067436177,-5.1312164130031235,-166.84175078669455,-262.81702541514704,-150.65546174936594,-0.6798241395678017,-1.1066564765313185,-0.4897412258441287,-16.18628903732861,-26.34896372693615,-11.66050537724116,0.92133701295898085,0.896010375845713,0.9471087242967088,-0.08537916737805198,-0.11605850440753528,-0.05584498838036403,-0.9002445805315139,-1.223729896016003,-0.5888339003899893,-26.86495316417529,-36.51834962745458,-17.571886015815853,0.9138193928608852,0.8862257052582642,0.94197596318228,-0.09430813989327794,-0.12838072069753348,-0.06159821384581545,-0.994392361113096,-1.3536563028417932,-0.6494963571098467,-29.674496004568667,-40.39559244529374,-19.382165237536455,-0.09414778058158212,-0.12992640682579015,-0.06066245671985737,-2.809542840393379,-3.8772428178391567,-1.810279221720602,0.896010375845713,0.8711256427493874,0.9471087242967088,-0.11605850440753528,-0.14794003405050518,-0.05584498838036403,-1.295644870821117,-1.6515614024593053,-0.623437921464252,-90.73143353089054,-115.6555603963099,-43.65811774959748,0.8862257052582642,-0.12838072069753348,-1.4332066670443675,0.8591893354210898,-0.16388781700822525,-1.8295980167997952,0.94197596318228,-0.06159821384581545,-0.6876653307613306,-100.36461253812097,-128.12311042015375,-48.15583548748813,-0.1375617962232505,-0.17803661434049012,-0.0642274092970786,-9.633179007230426,-12.467550023843849,-4.497717737890658,0.0604
04013216837,04013216837,Census Tract 2168.37; Maricopa County; Arizona,3351,2483,919,Scottsdale city,Arizona,87221,0.4063532765331965,0.1855028808793605,04013,3351,2483,919,0.010697,0.00781773244399999,0.00314654663299999,0.8824443799096574,0.8273252877437492,0.9109085416367246,-0.133215897530423,-0.20871441356175977,-0.0978050531870032,-4.775210037663715,-7.481503192346852,-3.5058854113575415,-142.5010455882935,-223.2618081870144,-104.62206539413732,0.8714772929163813,0.8117904331987443,0.9024481353803891,-0.14747682828719497,-0.23184501701953145,-0.10809692080364466,-5.2864023274624055,-8.310634638791115,-3.874804064914403,-157.75596321881247,-248.00461470579276,-142.5010455882935,-0.5111922897986902,-0.8291314464442623,-0.3689186535568614,-15.254917630518957,-24.742806518778345,-11.009210789521378,0.925185843171593,0.9010304151870944,0.9497311068757928,-0.08086392304916763,-0.10984044838525787,-0.05292960582239975,-0.6317797462221977,-0.8581697250030332,-0.4135324094254525,-25.444210480152943,-34.561809303384344,-16.65454729864891,0.9180194372377848,0.8916889738073006,0.9448453479622528,-0.08930155445170661,-0.12146727095910692,-0.05837426427160728,-0.6977019081110203,-0.949008639788438,-0.45607084688433464,-28.099150548168353,-38.220243245607655,-18.367734469767807,-0.0659221618888226,-0.09083891478540485,-0.04253843745888219,-2.654940068015409,-3.658433942223312,-1.7131871711188962,0.9010304151870944,0.8772625955176211,0.9497311068757928,-0.10984044838525787,-0.13990953804426004,-0.05292960582239975,-0.7891482748075378,-1.005179532675377,-0.3802725474543474,-85.87032370049377,-109.37753347936636,-41.37894966859058,0.8916889738073006,-0.12146727095910692,-0.872681136431196,0.8658498253168619,-0.154934690474812,-1.1131276819555265,0.9448453479622528,-0.05837426427160728,-0.41938967493582147,-94.95986250611492,-121.12379564260354,-45.635437969077415,-0.08353286162365825,-0.10794814928014952,-0.03911712748147406,-9.089538805621135,-11.74626216323716,-4.25648830048684,0.402
04013217502,04013217502,Census Tract 2175.02; Maricopa County; Arizona,3474,1624,430,Scottsdale city,Arizona,42992,0.32616839220082394,0.1658858345294371,04013,3474,1624,430,0.010697,0.00781773244399999,0.00314654663299999,0.911807442627077,0.8694081329885542,0.9334301918910604,-0.09672278734512713,-0.15020778165778328,-0.07131739329544735,-3.5943520617458855,-5.581928152726351,-2.6502526102267847,-103.46436562308249,-160.6772640393308,-76.28821560814004,0.9034277910204236,0.8573261454465674,0.9270219734850872,-0.10689532682019656,-0.16641724425552903,-0.0787230816552882,-3.972377646398862,-6.184294119498043,-2.9254581947170304,-114.34593109956424,-178.0165261801394,-103.46436562308249,-0.3780255846529763,-0.6023659667716919,-0.2752055844902457,-10.88156547648176,-17.339262140808632,-7.921864838521752,0.9442091471381212,0.9259466057036024,0.9626390247672406,-0.05908738866910961,-0.07997587964602597,-0.03881099173368024,-0.30193606756414787,-0.40867608374997993,-0.19832384686951587,-18.592122386954916,-25.164783482141623,-12.21205953630024,0.9388041997128214,0.918849828076288,0.9589805746649772,-0.06518483865527906,-0.0883171215187672,-0.04277398981658523,-0.3330939865797085,-0.45129976075423306,-0.2185747343070605,-20.51071345934166,-27.789394135112875,-13.459035363735252,-0.03115791901556064,-0.04262367700425312,-0.02025088743754463,-1.918591072386739,-2.6246106529712514,-1.2469758274350145,0.9259466057036024,0.90785160046182245,0.9626390247672406,-0.07997587964602597,-0.10150161049592447,-0.03881099173368024,-0.2688489124898558,-0.34121034640166303,-0.13046799818188937,-62.523002904617634,-79.35124334922396,-30.34139492602078,0.918849828076288,-0.0883171215187672,-0.2968890392909214,0.8991172913909008,-0.11220194470182798,-0.377180856851411,0.9589805746649772,-0.04277398981658523,-0.14379011141783088,-69.04396262579567,-87.71647833753744,-33.43956079484439,-0.0280401268010656,-0.03597051044974797,-0.01332211323594151,-6.520959721178047,-8.365234988313482,-3.0981658688236076,0.2804
04013216832,04013216832,Census Tract 2168.32; Maricopa County; Arizona,1422,1145,490,Scottsdale city,Arizona,69556,0.44353120265137264,0.20262365707938612,04013,1422,1145,490,0.010697,0.00781773244399999,0.00314654663299999,0.869152840119905,0.8085107381049065,0.9006515061783149,-0.15054562769655544,-0.2368419525805324,-0.11030736432479316,-2.289969716006416,-3.6026346775241245,-1.6779000999312483,-161.03865794700533,-253.34983667539552,-117.99578761823123,0.8570492298853756,0.7915062918715149,0.89127650374871,-0.16679411768883232,-0.2634138354548038,-0.12198627002282549,-2.5371276745765985,-4.006823148556971,-1.8555494994773811,-178.41966769174394,-281.77377978600356,-161.03865794700533,-0.2471579585701824,-0.4041884710328465,-0.177649399546133,-17.381009744738567,-28.42394311060805,-12.492925425185163,0.9164961600659344,0.8897065640498999,0.943805187934846,-0.09111204560645209,-0.12396608096050216,-0.0595406899469527,-0.32825810387638926,-0.4466244875770822,-0.21451295331354772,-28.668830032872425,-39.00650546524735,-18.734755747908096,0.9085392930248124,0.8793696532274085,0.9383623976686132,-0.100667860682928,-0.13717820069166756,-0.06568635154661699,-0.3626857552052413,-0.4942250583059327,-0.236654517695556,-31.675611808318017,-43.16376055073648,-20.668516829306203,-0.03442765132885206,-0.04760057072885054,-0.02214156438200829,-3.0067817754455946,-4.157255085489131,-1.9337610813981037,0.8897065640498999,0.8634317765423374,0.943805187934846,-0.12396608096050216,-0.1581690958891483,-0.0595406899469527,-0.4748754900094197,-0.6058965995596634,-0.228081859932854,-96.91336530804485,-123.65236725707416,-46.547318353643675,0.8793696532274085,-0.13717820069166756,-0.5254870103768283,0.8508457434914739,-0.17530117256797528,-0.6715242554853925,0.9383623976686132,-0.06568635154661699,-0.2516239775908488,-107.24224701567924,-137.04576642559033,-51.35183216139771,-0.05061152036740862,-0.06562765592572917,-0.0235421176579948,-10.328881707634412,-13.393399168516156,-4.804513807754041,0.2032
04013216859,04013216859,Census Tract 2168.59; Maricopa County; Arizona,4333,3807,1962,Scottsdale city,Arizona,291135,0.43367221768570735,0.15138905827438054,04013,4333,3807,1962,0.010697,0.00781773244399999,0.00314654663299999,0.8726579110374683,0.8134579598414711,0.9033601994739198,-0.14592440789442887,-0.2293198288881244,-0.10697814734627374,-6.7636110442719755,-10.628997230267284,-4.95844793429267,-156.09533912467057,-245.30342096162667,-114.43452421630904,0.8608518817327417,0.7968354087818009,0.8942254946923298,-0.16164002335358535,-0.25496431129836006,-0.11828616600118666,-7.49203140808104,-11.81762158007443,-5.482575741057768,-172.90633298133025,-272.7353237958557,-156.09533912467057,-0.7284203638090645,-1.1886243498071458,-0.5241278067650974,-16.810993856659692,-27.43190283422907,-12.096187555160338,0.91879253990789,0.8926955264957929,0.9453730338018332,-0.08838497981301743,-0.12020276826682724,-0.05778350370169078,-1.0587551026504762,-1.4398973052259758,-0.6921829876820015,-27.810746063842295,-37.82236157672644,-18.181848901549817,0.9110436938623422,0.8826198577781442,0.9400772247742886,-0.09764219514053188,-0.13299059746666214,-0.06374239652502892,-1.1696463874035514,-1.5930814711984151,-0.7635639869898426,-30.723572035816954,-41.8461116679384,-20.05684231651806,-0.1108912847530752,-0.1531841659724393,-0.07138099930784114,-2.912825971974657,-4.02375009121196,-1.8749934149682463,0.8926955264957929,0.8670780983507697,0.9453730338018332,-0.12020276826682724,-0.15329864968571474,-0.05778350370169078,-1.8437170655855264,-2.3513546371025673,-0.8863059763119694,-93.9713081338189,-119.84478272694024,-45.1735971616702,0.8826198577781442,-0.13299059746666214,-2.0398617905987786,0.8547990643128361,-0.169865576308146,-2.605464636219029,0.9400772247742886,-0.06374239652502892,-0.9777058046919256,-103.96849085620686,-132.79636270229506,-49.832100137203135,-0.19614472501325195,-0.2541099991164617,-0.09139982837995608,-9.99718272238797,-12.951579975354829,-4.65850297553293,0.1255
04013216860,04013216860,Census Tract 2168.60; Maricopa County; Arizona,1747,1094,261,Scottsdale city,Arizona,99322,0.3890371830239021,0.20178756394929845,04013,1747,1094,261,0.010697,0.00781773244399999,0.00314654663299999,0.8887042792982635,0.836237241973188,0.915725679869252,-0.12523369504827592,-0.195832892637497,-0.09203009370970217,-2.340324588372169,-3.659658318593155,-1.7198270089849588,-133.96248359314075,-209.48244525433057,-98.44459124126838,0.8782800107711664,0.8214146713035433,0.907699158231931,-0.1385890464727285,-0.2174119052598012,-0.1016866005999806,-2.589904841617503,-4.062919548035472,-1.9002845168816327,-148.2487030118777,-232.5655150564094,-133.96248359314075,-0.24958025324533395,-0.4032612294423173,-0.18045750789667392,-14.286219418736918,-23.083069802078835,-10.329565420530848,0.9292612505602108,0.906353729541498,0.9525038657706992,-0.07612364057701095,-0.10332198942445506,-0.04986450547460008,-0.26204208393452977,-0.3556675589845884,-0.17164968503720035,-23.952658494929594,-32.51074579383806,-15.690099180731297,0.9224686392747454,0.8974856199413281,0.9478801348230932,-0.0840476927066166,-0.11422398061973806,-0.05498571313200287,-0.2893192230401809,-0.39319572329982205,-0.1892785309073566,-26.44599844974231,-35.9411081626894,-17.30151105186075,-0.0272771391056511,-0.03752816431523365,-0.01762884587015625,-2.4933399548127153,-3.4303623688513394,-1.6114118711294567,0.906353729541498,0.8837798866824452,0.9525038657706992,-0.10332198942445506,-0.13150346038516977,-0.04986450547460008,-0.21082109758347084,-0.2683233647441181,-0.10174494154797992,-80.77436689021872,-102.80588687514104,-38.982736225279666,0.8974856199413281,-0.11422398061973806,-0.23306582750434965,0.8729282025403449,-0.14556958646754473,-0.2970242846156038,0.9478801348230932,-0.05498571313200287,-0.1121943979057278,-89.29725191737535,-113.80240789869876,-42.98635935085357,-0.02224472992087881,-0.02870091987148571,-0.01044945635774789,-8.522885027156633,-10.996521023557742,-4.003623125573907,0.1333
04013216855,04013216855,Census Tract 2168.55; Maricopa County; Arizona,2360,1890,858,Scottsdale city,Arizona,124051,0.45167278506457426,0.18126503527812063,04013,2360,1890,858,0.010697,0.00781773244399999,0.00314654663299999,0.8662689567284262,0.8044479964069425,0.898420782287758,-0.1543758924210166,-0.24308843389067805,-0.11306418964794925,-3.8972070540971706,-6.136748066495456,-2.854296422527307,-165.13589212276148,-260.03169773285833,-120.94476366641132,0.8539216539109044,0.7871323683866639,0.888848550301377,-0.1710676212742311,-0.27043435153052797,-0.12505105584178036,-4.318588413658262,-6.8270935696400565,-3.156903900641278,-182.99103447704505,-289.2836258322058,-165.13589212276148,-0.4213813595610918,-0.6903455031446004,-0.3026074781139707,-17.85514235428355,-29.251928099347474,-12.822350767541131,0.914604129458616,0.8872458150722109,0.9425124160348434,-0.09336921602566192,-0.12708336631445513,-0.06099398054299095,-0.5552642194685387,-0.7557613655515328,-0.36272956376944165,-29.37905923113961,-39.98737383870544,-19.192040411081567,0.9064763413745688,0.8766946484291245,0.9369486462037916,-0.10317275184878312,-0.14064800303254504,-0.06729435391328215,-0.6135655836500815,-0.8364298957186316,-0.4001977149516643,-32.46378749471331,-44.25555003802283,-21.17448227257483,-0.05830136418154286,-0.08066853016709874,-0.03746815118222263,-3.0847282635736963,-4.268176199317393,-1.982441861493261,0.8872458150722109,0.8604321946065574,0.9425124160348434,-0.12708336631445513,-0.16220662856212814,-0.06099398054299095,-0.8524262225872986,-1.0880195235126413,-0.4091241044573355,-99.35037559292526,-126.80880227420062,-47.68346205796451,0.8766946484291245,-0.14064800303254504,-0.9434125756695676,0.8475948653176973,-0.17980894047202356,-1.2060890450031878,0.9369486462037916,-0.06729435391328215,-0.4513845798340886,-109.95484564913376,-140.56981876494032,-52.60892538858841,-0.0909863530822691,-0.1180695214905465,-0.04226047537675309,-10.60447005620852,-13.761016490739683,-4.925463330623903,0.0973
04013030402,04013030402,Census Tract 304.02; Maricopa County; Arizona,2613,2306,1523,Scottsdale city,Arizona,958069,0.50414504272273,0.16100649813596832,04013,2613,2306,1523,0.010697,0.00781773244399999,0.00314654663299999,0.8479106051569383,0.7787490904899549,0.8841757913668251,-0.17936961033163604,-0.28411064900357536,-0.130996810548415,-5.013606793847855,-7.941250903178324,-3.661526041806301,-191.87167217175107,-303.9131612391245,-140.1272882436395,0.8340365322600892,0.7595166654932487,0.8733583600042405,-0.19898824730156553,-0.3166268041670627,-0.14500535610049534,-5.561972436258603,-8.850118442869457,-4.053082554762887,-212.85772813848465,-338.69569241750696,-191.87167217175107,-0.5483656424107481,-0.9088675396911324,-0.39155651295658656,-20.98605596673357,-34.78253117838241,-14.984941177060334,0.902503406513768,0.8715488268882139,0.9342229169680047,-0.10802905870776304,-0.1473826470175049,-0.0704083381356913,-0.7838519939947218,-1.0693991332221957,-0.5108784330965412,-33.991847094307104,-46.37463717355575,-22.154311929598492,0.8932925968939665,0.8596484707312665,0.9278880213647288,-0.11945403272909882,-0.163266188503008,-0.07771625128774666,-0.8667508804155327,-1.1846491022031325,-0.5639041871362477,-37.58676844820177,-51.372467571688304,-24.45378088188411,-0.08289888642081089,-0.11524996898093698,-0.05302575403970644,-3.5949213538946614,-4.9978303981325665,-2.299468952285622,0.8715488268882139,0.8413484117536627,0.9342229169680047,-0.1473826470175049,-0.1885682388294431,-0.0704083381356913,-1.7547977082362625,-2.2451701067952285,-0.8383102956928193,-115.21981012713476,-147.41760386048776,-55.043354937151626,0.8596484707312665,-0.163266188503008,-1.9439136100162464,0.8269389859027951,-0.20927906054431425,-2.491761569334432,0.9278880213647288,-0.07771625128774666,-0.9253212804371308,-127.63713788681852,-163.60877014671254,-60.75648591182737,-0.18911590177998372,-0.2465914625392034,-0.08701098474431157,-12.417327759683763,-16.19116628622478,-5.713130974675743,0.4291
04013216834,04013216834,Census Tract 2168.34; Maricopa County; Arizona,1940,1498,751,Scottsdale city,Arizona,88948,0.5832496369355153,0.24914328791092888,04013,1940,1498,751,0.010697,0.00781773244399999,0.00314654663299999,0.8209671846460593,0.7415500185195613,0.863126506357525,-0.2180754830427558,-0.34852670086424,-0.15857871660099288,-4.5255416776902155,-7.232688831140863,-3.290854071072792,-233.27534421083584,-372.8190119144774,-169.63165314808208,0.8049304890163611,0.7197049589417632,0.8505148469718026,-0.2423433000059635,-0.3894582600491955,-0.17575842862758792,-5.029151783517755,-8.082107915027713,-3.647370547396857,-259.23462801637913,-416.6035007746244,-233.27534421083584,-0.5036101058275397,-0.8494190838868496,-0.35651647632406513,-25.959283805543283,-43.78448886014689,-18.377137954848717,0.8845628819854288,0.8484081497985041,0.9218636745138324,-0.1305018787985644,-0.1786779750259339,-0.0847590892735575,-0.6151241105060277,-0.8422034339022473,-0.3995142436008483,-41.063024733379685,-56.22185807091103,-26.66984269698587,0.8737789594523473,0.834574891888589,0.9143940099852296,-0.1444541999806947,-0.19821481537392607,-0.09362046238268049,-0.6808887511048013,-0.9342908555684644,-0.4412825637338093,-45.45318765719635,-62.369215992554366,-29.45811506901264,-0.06576464059877363,-0.09208742166621708,-0.04176832013296094,-4.390162923816664,-6.147357921643331,-2.7882723720267655,0.8484081497985041,0.8133756551062372,0.9218636745138324,-0.1786779750259339,-0.2294442226321456,-0.0847590892735575,-1.0490393083937373,-1.3470938910631225,-0.4976305354854749,-139.6856602388465,-179.37335433596837,-66.26238821377828,0.834574891888589,-0.19821481537392607,-1.163742385165689,0.7967467240572433,-0.2551039995592798,-1.4977454452755063,0.9143940099852296,-0.09362046238268049,-0.5496566943697134,-154.95903930302117,-199.43348139487435,-73.18997261913627,-0.11470307677195168,-0.15065155421238385,-0.0520261588842385,-15.273379064174655,-20.060127058905973,-6.927584405357989,0.3128
