geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013522802,04013522802,Census Tract 5228.02; Maricopa County; Arizona,533,127,39,Gilbert town,Arizona,129208,0.3909565004249302,0.23896081762182997,04013,533,127,39,0.010697,0.00781773244399999,0.00314654663299999,0.8880082489635097,0.8352447283056298,0.9151904949669624,-0.12611566521730844,-0.19725388992109097,-0.09266869083479616,-0.7190485913521493,-1.12464325063899,-0.5283506334632813,-134.90592708295483,-211.002486048591,-99.12769858598148,0.8775233877192605,0.820342321815149,0.907115631999493,-0.13957076699581084,-0.2190033031421899,-0.10239528977774132,-0.7957628675973826,-1.2486475518684992,-0.583806847063082,-149.29884945541886,-234.2678333712006,-134.90592708295483,-0.0767142762452333,-0.12400430122950912,-0.05545621359980068,-14.392922372464035,-23.26534732260959,-10.404542889268422,0.9288086488427938,0.9057621464822178,0.952196134443964,-0.07664802782134272,-0.10404260531728056,-0.05020380132497715,-0.0306294274211517,-0.0415766135001039,-0.02006201245690928,-24.117659386733624,-32.7374909449637,-15.796860202290777,0.9219744286389032,0.896841266710617,0.947543279004957,-0.08462878029739365,-0.11502451673275768,-0.05536076520972138,-0.03381862726985691,-0.04596511074141467,-0.02212279413011094,-26.62884036996607,-36.193000583791076,-17.419522937095234,-0.00318919984870521,-0.00438849724131076,-0.00206078167320166,-2.511180983232449,-3.4555096388273765,-1.6226627348044582,0.9057621464822178,0.8830551301711691,0.952196134443964,-0.10404260531728056,-0.13243212777231997,-0.05020380132497715,-0.03172171279474045,-0.04037743873463115,-0.01530671557078575,-81.33772511471912,-103.53189419136191,-39.24798864304041,0.896841266710617,-0.11502451673275768,-0.03507000495636692,0.8721407916626256,-0.14660386208243634,-0.04469828099168499,0.947543279004957,-0.05536076520972138,-0.0168790303618835,-89.92308963171006,-114.61097690175636,-43.27956503047052,-0.00334829216162646,-0.00432084225705384,-0.00157231479109774,-8.585364516990936,-11.079082710394466,-4.031576387430123,0.2687
04013422657,04013422657,Census Tract 4226.57; Maricopa County; Arizona,2232,1822,573,Gilbert town,Arizona,78681,0.5348928260645994,0.22343588750598495,04013,2232,1822,573,0.010697,0.00781773244399999,0.00314654663299999,0.8373342664891715,0.7640731931374393,0.8759336716323377,-0.1942661849883007,-0.30877513958289454,-0.1416389532514028,-4.638241929989911,-7.372223835239873,-3.3817297227003307,-207.8065380819852,-330.29676681182224,-151.51118829302555,0.8226000863715505,0.7437867875783348,0.8644071359103978,-0.21565754315800287,-0.3444713144957298,-0.15686226831849923,-5.1489756658077015,-8.224495141390953,-3.745197087141065,-230.68887391611568,-368.48096511608213,-207.8065380819852,-0.5107337358177908,-0.8522713061510805,-0.36346736444073446,-22.882335834130412,-38.18419830425988,-16.28438012727305,0.8954871353024798,0.8624800408790056,0.9293993416773948,-0.11671062662694488,-0.15944712063230987,-0.07596374901146813,-0.6691029520904637,-0.914111612633328,-0.4355007781587718,-36.72354292483335,-50.17078005671394,-23.902347868209212,0.8856564426034653,0.8498141516772787,0.9226194302804688,-0.12910599629401634,-0.17672787400197962,-0.08387051820056297,-0.7401657051249446,-1.0131823093484786,-0.4808303488998467,-40.62380379390475,-55.608249689817704,-26.390249665194663,-0.07106275303448095,-0.09907069671515067,-0.04532957074107491,-3.9002608690714022,-5.437469633103769,-2.487901796985451,0.8624800408790056,0.8303629527663778,0.9293993416773948,-0.15944712063230987,-0.204292648977741,-0.07596374901146813,-0.7142530537838754,-0.9151413197008258,-0.34028422396809604,-124.65149280695906,-159.7105269983989,-59.386426521482726,0.8498141516772787,-0.17672787400197962,-0.7916632372793527,0.8150697232381419,-0.2268889047027286,-1.0163626185969774,0.9226194302804688,-0.08387051820056297,-0.3757030764157261,-138.16112343444203,-177.37567514781455,-65.56772712316337,-0.07741018349547735,-0.1012212988961516,-0.03541885244763004,-13.509630627482958,-17.66514814941564,-6.181300601680635,0.159
04013816302,04013816302,Census Tract 8163.02; Maricopa County; Arizona,2710,2153,661,Gilbert town,Arizona,82135,0.406136766464242,0.213028449192586,04013,2710,2153,661,0.010697,0.00781773244399999,0.00314654663299999,0.8825223770809235,0.8274361290240898,0.910968615531907,-0.13311574411025306,-0.20855249719327423,-0.09773265834861757,-3.858875000965392,-6.045701229311192,-2.833159327622489,-142.39391147473768,-223.08860624764543,-104.5446246355162,0.8715620238888574,0.8119100699904058,0.9025136031261358,-0.14736527360159643,-0.23166350186026985,-0.10801654017866302,-4.271952758951111,-6.715663139172119,-3.131277441089039,-157.6366331716277,-247.81044793993055,-142.39391147473768,-0.413077757985719,-0.6699619098609277,-0.29811811346655004,-15.24272169689,-24.721841692285157,-11.000668393599632,0.9252366891213428,0.901096781320744,0.949765725914351,-0.08080452467752511,-0.10975870819812825,-0.05289122645196299,-0.5474114564839145,-0.743562004186157,-0.35831240172300205,-25.425520505523203,-34.53608937232499,-16.642471050766467,0.9180749347020618,0.8917612199637031,0.9448832330716292,-0.08923570636913741,-0.12137641513577203,-0.05833182873739542,-0.6045286224855074,-0.8222663329489217,-0.39516984297525715,-28.078431141918596,-38.191655037107374,-18.354381931038414,-0.05711716600159289,-0.07870432876276467,-0.03685744125225509,-2.6529106363953967,-3.6555656647823818,-1.7119108802719505,0.901096781320744,0.8773437863799599,0.949765725914351,-0.10975870819812825,-0.13980404890782475,-0.05289122645196299,-0.5671804455148357,-0.7224403789554638,-0.2733165311011014,-85.80642140920358,-109.29506489492644,-41.3489457036462,0.8917612199637031,-0.12137641513577203,-0.6272151917771462,0.8659379737932665,-0.15481712347071563,-0.8000207592179303,0.9448832330716292,-0.05833182873739542,-0.3014309584552421,-94.88883385433375,-121.03188490437672,-45.60226300381878,-0.06003474626231053,-0.0775803802624665,-0.02811442735414071,-9.082412445130188,-11.736820009450302,-4.253317300172574,0.0176
04013811500,04013811500,Census Tract 8115; Maricopa County; Arizona,1750,1388,565,Gilbert town,Arizona,54763,0.4071173320755665,0.2036331495792816,04013,1750,1388,565,0.010697,0.00781773244399999,0.00314654663299999,0.8821691860337829,0.8269342518533771,0.9106965748728169,-0.13356940576895726,-0.20928598344878935,-0.09806056988811536,-2.500385883643438,-3.9177812886654753,-1.8356693531630477,-142.8791933510536,-223.87321649517,-104.89539160931702,0.8711783464586591,0.8113683805113123,0.9022171402212112,-0.1478705870789845,-0.2324857906957316,-0.10838062747822962,-2.7681004224718206,-4.352075880376422,-2.028858251235589,-158.17716699838977,-248.69005030722408,-142.8791933510536,-0.2677145388283826,-0.4342945917109464,-0.1931888980725411,-15.29797364733615,-24.81683381205408,-11.039365604145209,0.9250064321372482,0.9007962507621582,0.9496089477299898,-0.08107356366104122,-0.11012895441550308,-0.05306505629550816,-0.3540812272829891,-0.4809779363081335,-0.23175668381262227,-25.51017487629604,-34.65258907119117,-16.697167421658662,0.9178236156706344,0.8914340667245876,0.9447116650353696,-0.08953396156550288,-0.12178795642656803,-0.05852403120539459,-0.3910312260006813,-0.5318975401167481,-0.25559824755442273,-28.172278530308446,-38.321148423396835,-18.414859333892128,-0.03694999871769217,-0.05091960380861454,-0.02384156374180046,-2.662103654012404,-3.668559352205659,-1.7176919122334628,0.9007962507621582,0.8769761361864981,0.9496089477299898,-0.11012895441550308,-0.1402818830948664,-0.05306505629550816,-0.4864416654761996,-0.6196277192585258,-0.2343893529179055,-86.09586999578754,-109.66862287761518,-41.48484122440805,0.8914340667245876,-0.12178795642656803,-0.5379396969081081,0.865538824500886,-0.15534967547718168,-0.6861824419507013,0.9447116650353696,-0.05852403120539459,-0.2585017478920661,-95.2105658244439,-121.44821981428342,-45.75252175080816,-0.05149803143190845,-0.06655472269217555,-0.02411239497416059,-9.114695828656364,-11.77959693666824,-4.267680526400105,0.123
04013422636,04013422636,Census Tract 4226.36; Maricopa County; Arizona,2818,1405,595,Gilbert town,Arizona,83178,0.39281420697879066,0.22153301378458573,04013,2818,1405,595,0.010697,0.00781773244399999,0.00314654663299999,0.8873350806432632,0.8342851966142042,0.914672787596324,-0.12696998215720462,-0.19863088073277507,-0.09328714438734775,-3.827401679764171,-5.9875582689173585,-2.8120613003352912,-135.81978991356178,-212.47545311984948,-99.7892583511459,0.8767916733401978,0.8193057284436492,0.9065511944503142,-0.14052178003747645,-0.22054559767279677,-0.10308166391678338,-4.235909053629576,-6.648158695906046,-3.10730872703045,-150.31614810608855,-235.9176258305907,-135.81978991356178,-0.40850737386540503,-0.6606004269886876,-0.2952474266951586,-14.496358192526792,-23.44217271074122,-10.47719754063728,0.9283707857617586,0.9051899212122382,0.9518983760994988,-0.07715582538443119,-0.10474053738997816,-0.05053231007452987,-0.34109803562450364,-0.4630472342945801,-0.22339818952242713,-24.27744025797179,-32.957098526304634,-15.900227012272394,0.9214963345210316,0.8962180380556567,0.947217350400842,-0.08519151139084268,-0.11579990307882898,-0.05572390494834332,-0.3766229839744872,-0.511939562163854,-0.24634970101741452,-26.805906332703714,-36.43697951344157,-17.533786549282173,-0.03552494834998354,-0.04889232786927383,-0.02295151149498739,-2.528466074731925,-3.4798809871369274,-1.6335595370097789,0.9051899212122382,0.8823542046704668,0.9518983760994988,-0.10474053738997816,-0.13333171044781325,-0.05053231007452987,-0.4872059309265982,-0.6201992249562206,-0.2350536075642525,-81.88334973556272,-104.23516385818832,-39.50480799399202,0.8962180380556567,-0.11579990307882898,-0.5386491322902929,0.8713793334291343,-0.14760582634511824,-0.6865960002372881,0.947217350400842,-0.05572390494834332,-0.25920257487451626,-90.52926593114164,-115.39428575416603,-43.56345796210358,-0.05144320136369468,-0.06639677528106747,-0.02414896731026375,-8.645916195578938,-11.159121895977725,-4.058649968111555,0.298
04013422307,04013422307,Census Tract 4223.07; Maricopa County; Arizona,3105,1883,785,Gilbert town,Arizona,194039,0.3756343026576453,0.2227632042596077,04013,3105,1883,785,0.010697,0.00781773244399999,0.00314654663299999,0.8935799936819053,0.8432010655019936,0.9194716897592914,-0.11909398942516818,-0.18595675564600636,-0.08758106545051988,-3.95560979715558,-6.1764020840262495,-2.908933710370676,-127.39484048810242,-198.91794151453297,-93.68546571242112,0.8835818382451589,0.8289422228161551,0.9117844855292264,-0.13175707864939126,-0.20635669468339105,-0.09675040085768798,-4.376203985320432,-6.853969433202667,-3.213485712911407,-140.94054703125383,-220.73975630282345,-127.39484048810242,-0.42059418816485206,-0.6775673491764174,-0.30455200254073134,-13.545706543151436,-21.821814788290418,-9.808438085047708,0.9324279895444944,0.9104956264620876,0.9546555735450584,-0.07246887825462588,-0.09830291429921484,-0.04749820533342495,-0.4293742852690424,-0.582439587636297,-0.28142436391720643,-22.802670486937995,-30.931470400228203,-14.945531806543093,0.9259271780897972,0.9019981575044344,0.9502357897189035,-0.07999853947803555,-0.10864971472525844,-0.05237038093020847,-0.4739871312794356,-0.6437438349870597,-0.3102917476129194,-25.171913503953032,-34.18713940451724,-16.478584578487485,-0.04461284601039317,-0.06130424735076267,-0.02886738369571295,-2.3692430170150383,-3.2556690042890426,-1.533052771944395,0.9104956264620876,0.8888575772125383,0.9546555735450584,-0.09830291429921484,-0.12503963023638143,-0.04749820533342495,-0.6032771177285279,-0.7673582036565072,-0.2914926847805087,-76.85058824567234,-97.75263740847224,-37.13282608668901,0.9019981575044344,-0.10864971472525844,-0.666774603873613,0.8784466619552749,-0.13837304336061543,-0.8491842929074119,0.9502357897189035,-0.05237038093020847,-0.32139283649064276,-84.93943998389975,-108.17634304553016,-40.94176261027297,-0.0634974861450851,-0.08182608925090473,-0.02990015171013405,-8.088851738227401,-10.423705637057928,-3.8089365235839554,0.3308
04013422503,04013422503,Census Tract 4225.03; Maricopa County; Arizona,4395,2837,1556,Gilbert town,Arizona,79441,0.4016216382057638,0.20251348331751223,04013,4395,2837,1556,0.010697,0.00781773244399999,0.00314654663299999,0.884150511800004,0.829751013989245,0.912222307307028,-0.13102914792657075,-0.20518081103901092,-0.09622401468354838,-6.160114605653467,-9.646230101332495,-4.523809912882285,-140.16187953705273,-219.48191356842997,-102.93082850699167,0.873330892730604,0.814409012371991,0.903879958515628,-0.1450413678523903,-0.22788425079858776,-0.10634160053976904,-6.818875514875298,-10.713594066333007,-4.999471163780331,-155.1507511917019,-243.7677830792493,-140.16187953705273,-0.6587609092218312,-1.06736396500051,-0.475661250898046,-14.988871654649172,-24.28586951081934,-10.822781590399227,0.926297673960736,0.9024819034844748,0.9504879633334166,-0.07956656711024848,-0.1080554592164215,-0.05209117692868181,-0.7102710755644229,-0.9645843728800236,-0.46500505938989906,-25.03599138401209,-34.00015413746999,-16.3907317373951,0.9192330506425428,0.8932691849918704,0.9456736401639588,-0.08786340885045538,-0.11948337276305014,-0.05744726037475498,-0.7843349307818929,-1.0665985321056473,-0.5128174922774954,-27.64663132823027,-37.59600042670593,-18.076048370725957,-0.07406385521746994,-0.10201415922562374,-0.04781243288759634,-2.6106399442181862,-3.5958462892359444,-1.6853166333308545,0.9024819034844748,0.8790386642036547,0.9504879633334166,-0.1080554592164215,-0.1376063883446213,-0.05209117692868181,-1.3144289293802875,-1.6738980058882649,-0.633657479381854,-84.4748669267537,-107.57699266634091,-40.72348839215,0.8932691849918704,-0.11948337276305014,-1.453442545879386,0.8677782795544926,-0.15236809166667378,-1.8534651470039456,0.9456736401639588,-0.05744726037475498,-0.698810976305992,-93.4089039768243,-119.11729736529216,-44.910731125063755,-0.1390136164990985,-0.17956714111568095,-0.06515349692413797,-8.934037050070597,-11.540304698951218,-4.187242732913751,0.4748
04013816005,04013816005,Census Tract 8160.05; Maricopa County; Arizona,2376,2064,658,Gilbert town,Arizona,161796,0.4757422286192688,0.25756264073869795,04013,2376,2064,658,0.010697,0.00781773244399999,0.00314654663299999,0.8577990005967719,0.7925560732076844,0.8918582201792113,-0.16577426565465642,-0.26174037876302564,-0.121254452079904,-4.213330671625875,-6.65241231194833,-3.0818118843833897,-177.32873197078598,-279.9836831628085,-129.7058873898733,0.8447420038140834,0.7743423248610211,0.8817092591013113,-0.183793389561444,-0.29141849527530345,-0.1341607107758599,-4.671306022217708,-7.406713458048772,-3.409838284650431,-196.6037888138766,-311.7303643959921,-177.32873197078598,-0.45797535059183314,-0.7543011461004419,-0.3280264002670412,-19.27505684309062,-31.746681233183576,-13.805824927064023,0.9090334190469592,0.8800106875436201,0.9387008642698996,-0.10006956735255251,-0.13634983546768834,-0.06530209789225822,-0.6498990282918938,-0.8855202228067788,-0.4241026626614891,-31.48735602189408,-42.903111570095874,-20.547609625072145,0.9004048684867515,0.8688338669097766,0.9327815331332447,-0.11061149822593828,-0.15096802517234775,-0.07206239025869879,-0.7183633058159135,-0.9804576501964096,-0.4680071938406855,-34.804423731391154,-47.502793129671005,-22.674767143444065,-0.06846427752401962,-0.09493742738963074,-0.0439045311791964,-3.317067709497074,-4.599681559575132,-2.127157518371919,0.8800106875436201,0.8516251564165168,0.9387008642698996,-0.13634983546768834,-0.17422552923144902,-0.06530209789225822,-0.7013928183651342,-0.8962279606693161,-0.3359184287146497,-106.59465324698088,-136.2048572445769,-51.0514329353571,0.8688338669097766,-0.15096802517234775,-0.7765897794848783,0.83805655991807,-0.1932368861807631,-0.9940236726031596,0.9327815331332447,-0.07206239025869879,-0.3706938319969933,-118.02276283964716,-151.06742744728868,-56.3364486317619,-0.07519696111974405,-0.0977957119338434,-0.03477540328234357,-11.42810959266627,-14.862570202711764,-5.285015696404798,0.0379
04013811700,04013811700,Census Tract 8117; Maricopa County; Arizona,3204,2216,993,Gilbert town,Arizona,80001,0.376640260774449,0.19446340598187625,04013,3204,2216,993,0.010697,0.00781773244399999,0.00314654663299999,0.8932131184550374,0.8426763861938722,0.9191900004747424,-0.11955364216959614,-0.1866951731218119,-0.08791435881974433,-4.097484454163296,-6.398638767096406,-3.013105347728555,-127.886531028817,-199.7078266884022,-94.0419896294805,0.8831827991018374,0.8283748530070973,0.9114772225798838,-0.13226842848044726,-0.2071829514982056,-0.0971201202039449,-4.533260715774923,-7.100820247092883,-3.3286161383324018,-141.48753794553443,-221.62360321763057,-127.886531028817,-0.4357762616116272,-0.7021814799964767,-0.31551079060384657,-13.601006916717454,-21.915776529228364,-9.847402952679357,0.9321899346533248,0.9101840989337838,0.954493907742567,-0.07274275641250443,-0.09867882900989935,-0.04767562358261404,-0.5072168611870294,-0.688062542367571,-0.3324300774578699,-22.888847526490498,-31.04975371694815,-15.00135728600496,0.9256671466982824,0.9016586811964012,0.9500587821483774,-0.08030192447344786,-0.10906712357397905,-0.05256645040287935,-0.5599250301669704,-0.7604974956431803,-0.3665325771530544,-25.26737500753476,-34.31847904526987,-16.54027875239415,-0.05270816897994102,-0.07243495327560923,-0.03410249969518453,-2.37852748104427,-3.268725328321716,-1.5389214663891937,0.9101840989337838,0.8884754587186601,0.954493907742567,-0.09867882900989935,-0.12552349103955915,-0.04767562358261404,-0.7660445703050122,-0.974439904905416,-0.3701062623848451,-77.14446830866184,-98.13090683841048,-37.27152692697333,0.9016586811964012,-0.10906712357397905,-0.8466889874042868,0.8780312637422596,-0.13891160975054248,-1.0783719818063169,0.9500587821483774,-0.05256645040287935,-0.4080737916670432,-85.26575905380531,-108.59737983950824,-41.09504447805068,-0.08064441709927461,-0.1039320769009009,-0.0379675292821981,-8.121290745143465,-10.466473001097771,-3.823517551077351,0.4949
04013813600,04013813600,Census Tract 8136; Maricopa County; Arizona,2858,2616,885,Gilbert town,Arizona,128667,0.4743559901917524,0.2339451697944073,04013,2858,2616,885,0.010697,0.00781773244399999,0.00314654663299999,0.8582845579963878,0.7932361723807404,0.892234875444907,-0.1651147520752769,-0.2606585967943181,-0.12078111663294562,-5.047892493428919,-7.968861398319409,-3.6925234380114462,-176.62325029492368,-278.82650099088204,-129.19956046226193,0.8452680018288379,0.7750732729923434,0.8821188737503086,-0.1830567321090838,-0.2902005976019232,-0.13363405971410908,-5.596415173513945,-8.872020215101534,-4.0854639480652954,-195.81578633708693,-310.4275792547773,-176.62325029492368,-0.5485226800850258,-0.903158816782125,-0.3929405100538492,-19.192536042163255,-31.601078263895204,-13.748793213920546,0.9093533317940224,0.8804257765770168,0.938919965167398,-0.09968256016299508,-0.1358140874610379,-0.06505350519595364,-0.8205236357139946,-1.1179354607515224,-0.5354792103256842,-31.365582404969217,-42.73453596144963,-20.469388773917593,0.900753438366266,0.8692846763276294,0.9330210271298924,-0.11018171833320062,-0.1503711352932035,-0.07178720620707198,-0.9069460492200974,-1.2377598492200796,-0.5909067678284149,-34.66919148394867,-47.3149789457217,-22.588179198333904,-0.0864224135061028,-0.11982438846855724,-0.05542755750273065,-3.303609078979465,-4.580442984272066,-2.1187904244163094,0.8804257765770168,0.8521299274643678,0.938919965167398,-0.1358140874610379,-0.17352996036137397,-0.06505350519595364,-0.9396560051383224,-1.2006005589939852,-0.4500852448772014,-106.17581978964094,-135.6610801123147,-50.85708981663293,0.8692846763276294,-0.1503711352932035,-1.0403717531751695,0.8386029777183512,-0.19245939564962375,-1.3315675144475858,0.9330210271298924,-0.07178720620707198,-0.4966736563607931,-117.55613030227906,-150.45960615226957,-56.12131710291447,-0.10071574803684737,-0.1309669554536006,-0.04658841148359166,-11.380310512638118,-14.798526039954869,-5.264227286281544,0.0488
04013814500,04013814500,Census Tract 8145; Maricopa County; Arizona,2999,2129,617,Gilbert town,Arizona,79727,0.4335256746914175,0.21085718854191185,04013,2999,2129,617,0.010697,0.00781773244399999,0.00314654663299999,0.8727101165425126,0.8135317227290648,0.9034005226103664,-0.14585585871489856,-0.22920836651017207,-0.10692873755542064,-4.679100141899137,-7.353073847781372,-3.4303063001853733,-156.022012067327,-245.18418965593105,-114.38167056303344,0.8609085310511305,0.7969148902855533,0.8942694017217132,-0.1615635853660842,-0.25483914554749576,-0.11823126014904062,-5.183008772310347,-8.175317005424764,-3.792894649653048,-172.82456726610027,-272.6014339921562,-156.022012067327,-0.5039086304112104,-0.822243157643392,-0.362588349467675,-16.80255519877327,-27.417244336225146,-12.090308418395296,0.918826716436778,0.8927400297960884,0.945396357743938,-0.08834449642258241,-0.12014692589556113,-0.05775740704815729,-0.5918195855564843,-0.8048639900472717,-0.386916741689866,-27.79800777625572,-37.804790514197826,-18.173637467818978,0.911080971054358,0.882668258999671,0.9401027374199123,-0.09759728473171762,-0.13292846978920614,-0.06371352852824803,-0.6538039939135228,-0.8904875242369513,-0.4268167862722735,-30.709440766252836,-41.82656290450687,-20.047758866710826,-0.06198440835703855,-0.0856235341896796,-0.03990004458240748,-2.911432989997114,-4.021772390309047,-1.8741213988918497,0.8927400297960884,0.8671324129058918,0.945396357743938,-0.12014692589556113,-0.1532264105419019,-0.05775740704815729,-0.5795336132229052,-0.7390938609591625,-0.27859521621136485,-93.92765206205918,-119.788308097109,-45.153195496169346,0.882668258999671,-0.13292846978920614,-0.6411859131884503,0.854857964421185,-0.16978497202993142,-0.8189647598390309,0.9401027374199123,-0.06371352852824803,-0.3073248118828516,-103.91992110023506,-132.73334843420275,-49.80953190970042,-0.06165229996554511,-0.07987089887986842,-0.02872959567148675,-9.992269038175868,-12.945040337093747,-4.656336413531078,0.2175
04013815602,04013815602,Census Tract 8156.02; Maricopa County; Arizona,3573,2455,597,Gilbert town,Arizona,78150,0.40635863633198344,0.2084917443263882,04013,3573,2455,597,0.010697,0.00781773244399999,0.00314654663299999,0.8824424491439681,0.82732254400908245,0.9109070545321644,-0.1332183769831915,-0.20871842214542857,-0.09780684541255752,-5.091657124499209,-7.977297616117116,-3.738214896076051,-142.50369785891994,-223.2660961689649,-104.62398253781278,0.8714751954696285,0.8117874717627299,0.9024465147587536,-0.14747959000842348,-0.23184951084374583,-0.10809891073414446,-5.636726119845738,-8.861376639111597,-4.131581553943991,-157.75891743201058,-248.00942174955492,-142.50369785891994,-0.5450689953465293,-0.8840790229944817,-0.39336665786794,-15.25521957309066,-24.74332558059003,-11.00942227450154,0.9251845844939371,0.9010287723272464,0.949730249882784,-0.08086539352251078,-0.10984247197469948,-0.0529305559377732,-0.6246667263590392,-0.8485080501651112,-0.40887647560644913,-25.444673171447626,-34.56244603523874,-16.65484625688184,0.9180180634170204,0.8916871853972324,0.944844410119534,-0.08930318459947145,-0.12146952022700204,-0.05837531480287653,-0.6898467384773168,-0.9383243467612888,-0.4509359963473167,-28.09966348176443,-38.22095098823987,-18.36806502433062,-0.06518001211827762,-0.08981629659617751,-0.04205952074086755,-2.6549903103168075,-3.65850495300112,-1.7132187674487802,0.9010287723272464,0.8772605856986184,0.949730249882784,-0.10984247197469948,-0.13991214959650372,-0.0529305559377732,-0.5126552769608039,-0.65299606347259,-0.2470367638869107,-85.87190568857687,-109.37957512103684,-41.379692443368626,0.8916871853972324,-0.12146952022700204,-0.5669208769137416,0.8658476432776799,-0.15493760104778273,-0.7231226441725472,0.944844410119534,-0.05837531480287653,-0.2724484677005073,-94.9616209235748,-121.12607105067794,-45.63625924631613,-0.05426559995293767,-0.07012658069995725,-0.02541170381359658,-9.089715234997934,-11.74649592964108,-4.256566802947503,0.0629
04013814200,04013814200,Census Tract 8142; Maricopa County; Arizona,1694,1437,453,Gilbert town,Arizona,55978,0.41958601606239193,0.210491979048606,04013,1694,1437,453,0.010697,0.00781773244399999,0.00314654663299999,0.8776903834620421,0.820578961159784,0.907244434187474,-0.13935394399048637,-0.2186517658052397,-0.10223878187315376,-2.525193521239398,-3.962126988358792,-1.8526401349869313,-149.06691388662327,-233.89179388186497,-109.3648249697126,0.8663142815281147,0.8045117949559156,0.8984558562174055,-0.15431549649172754,-0.2429898557979457,-0.11302073783580874,-2.796307594956584,-4.4031506537752385,-2.0480169184746204,-165.07128659720095,-259.92624874706246,-149.06691388662327,-0.271114073717186,-0.4410236654164468,-0.19537678348768917,-16.004372710577687,-26.034454865197567,-11.533458293252018,0.9220835206833404,0.8969834911237006,0.9476176417788776,-0.08450045746280878,-0.11484772004805235,-0.05527794746707085,-0.38207621319009766,-0.5192940167074183,-0.2499440769351492,-26.58846299165607,-36.137370682492566,-17.393463948166264,0.9146338841284808,0.8872845001934171,0.9425327535388844,-0.0933336467769958,-0.12703422609322298,-0.06097108694137795,-0.4220162516809098,-0.5743963702515555,-0.2756861052840927,-29.367867201176743,-39.97191163893915,-19.1848368325743,-0.03994003849081212,-0.05510235354413728,-0.02574202834894351,-2.779404209520677,-3.834540956446575,-1.7913728844080383,0.8969834911237006,0.8723145798975915,0.9476176417788776,-0.11484772004805235,-0.14637542813671478,-0.05527794746707085,-0.4067254824540069,-0.5183787418975998,-0.19576313611802443,-89.78487471390882,-114.43239335487854,-43.21482033510473,0.8872845001934171,-0.12703422609322298,-0.4498831746448215,0.8604793341591159,-0.1621429595136384,-0.5742183946456451,0.9425327535388844,-0.06097108694137795,-0.21592500697098244,-99.31195908274206,-126.75902751559494,-47.665564452755504,-0.04315769219081461,-0.05583965274804525,-0.020161870852958,-9.527084368833249,-12.326634160716392,-4.450744117650775,0.0904
